time,pubno
2024/01/08 15:26:17.818,2199
2024/01/08 15:26:17.828,2200
2024/01/08 15:26:17.839,2201
2024/01/08 15:26:17.850,2202
2024/01/08 15:26:17.860,2203
2024/01/08 15:26:17.871,2204
2024/01/08 15:26:17.882,2205
2024/01/08 15:26:17.893,2206
2024/01/08 15:26:17.903,2207
2024/01/08 15:26:17.914,2208
2024/01/08 15:26:17.924,2209
2024/01/08 15:26:17.935,2210
2024/01/08 15:26:17.946,2211
2024/01/08 15:26:17.956,2212
2024/01/08 15:26:17.967,2213
2024/01/08 15:26:17.978,2214
2024/01/08 15:26:17.988,2215
2024/01/08 15:26:17.999,2216
2024/01/08 15:26:18.010,2217
2024/01/08 15:26:18.020,2218
2024/01/08 15:26:18.031,2219
2024/01/08 15:26:18.041,2220
2024/01/08 15:26:18.052,2221
2024/01/08 15:26:18.063,2222
2024/01/08 15:26:18.074,2223
2024/01/08 15:26:18.084,2224
2024/01/08 15:26:18.099,2225
2024/01/08 15:26:18.110,2226
2024/01/08 15:26:18.120,2227
2024/01/08 15:26:18.131,2228
2024/01/08 15:26:18.142,2229
2024/01/08 15:26:18.153,2230
2024/01/08 15:26:18.163,2231
2024/01/08 15:26:18.174,2232
2024/01/08 15:26:18.184,2233
2024/01/08 15:26:18.195,2234
2024/01/08 15:26:18.206,2235
2024/01/08 15:26:18.217,2236
2024/01/08 15:26:18.227,2237
2024/01/08 15:26:18.238,2238
2024/01/08 15:26:18.249,2239
2024/01/08 15:26:18.260,2240
2024/01/08 15:26:18.271,2241
2024/01/08 15:26:18.281,2242
2024/01/08 15:26:18.292,2243
2024/01/08 15:26:18.303,2244
2024/01/08 15:26:18.313,2245
2024/01/08 15:26:18.324,2246
2024/01/08 15:26:18.335,2247
2024/01/08 15:26:18.345,2248
2024/01/08 15:26:18.356,2249
2024/01/08 15:26:18.367,2250
2024/01/08 15:26:18.377,2251
2024/01/08 15:26:18.388,2252
2024/01/08 15:26:18.398,2253
2024/01/08 15:26:18.409,2254
2024/01/08 15:26:18.419,2255
2024/01/08 15:26:18.430,2256
2024/01/08 15:26:18.440,2257
2024/01/08 15:26:18.451,2258
2024/01/08 15:26:18.462,2259
2024/01/08 15:26:18.472,2260
2024/01/08 15:26:18.483,2261
2024/01/08 15:26:18.493,2262
2024/01/08 15:26:18.504,2263
2024/01/08 15:26:18.514,2264
2024/01/08 15:26:18.525,2265
2024/01/08 15:26:18.535,2266
2024/01/08 15:26:18.546,2267
2024/01/08 15:26:18.557,2268
2024/01/08 15:26:18.567,2269
2024/01/08 15:26:18.578,2270
2024/01/08 15:26:18.588,2271
2024/01/08 15:26:18.599,2272
2024/01/08 15:26:18.609,2273
2024/01/08 15:26:18.620,2274
2024/01/08 15:26:18.631,2275
2024/01/08 15:26:18.641,2276
2024/01/08 15:26:18.652,2277
2024/01/08 15:26:18.662,2278
2024/01/08 15:26:18.673,2279
2024/01/08 15:26:18.683,2280
2024/01/08 15:26:18.694,2281
2024/01/08 15:26:18.705,2282
2024/01/08 15:26:18.715,2283
2024/01/08 15:26:18.726,2284
2024/01/08 15:26:18.737,2285
2024/01/08 15:26:18.748,2286
2024/01/08 15:26:18.758,2287
2024/01/08 15:26:18.769,2288
2024/01/08 15:26:18.780,2289
2024/01/08 15:26:18.790,2290
2024/01/08 15:26:18.801,2291
2024/01/08 15:26:18.811,2292
2024/01/08 15:26:18.822,2293
2024/01/08 15:26:18.833,2294
2024/01/08 15:26:18.843,2295
2024/01/08 15:26:18.854,2296
2024/01/08 15:26:18.864,2297
2024/01/08 15:26:18.875,2298
2024/01/08 15:26:18.885,2299
2024/01/08 15:26:18.896,2300
2024/01/08 15:26:18.907,2301
2024/01/08 15:26:18.917,2302
2024/01/08 15:26:18.928,2303
2024/01/08 15:26:18.938,2304
2024/01/08 15:26:18.949,2305
2024/01/08 15:26:18.959,2306
2024/01/08 15:26:18.970,2307
2024/01/08 15:26:18.981,2308
2024/01/08 15:26:18.991,2309
2024/01/08 15:26:19.002,2310
2024/01/08 15:26:19.012,2311
2024/01/08 15:26:19.023,2312
2024/01/08 15:26:19.034,2313
2024/01/08 15:26:19.044,2314
2024/01/08 15:26:19.055,2315
2024/01/08 15:26:19.065,2316
2024/01/08 15:26:19.076,2317
2024/01/08 15:26:19.086,2318
2024/01/08 15:26:19.097,2319
2024/01/08 15:26:19.108,2320
2024/01/08 15:26:19.118,2321
2024/01/08 15:26:19.129,2322
2024/01/08 15:26:19.139,2323
2024/01/08 15:26:19.150,2324
2024/01/08 15:26:19.161,2325
2024/01/08 15:26:19.171,2326
2024/01/08 15:26:19.182,2327
2024/01/08 15:26:19.192,2328
2024/01/08 15:26:19.203,2329
2024/01/08 15:26:19.214,2330
2024/01/08 15:26:19.224,2331
2024/01/08 15:26:19.235,2332
2024/01/08 15:26:19.246,2333
2024/01/08 15:26:19.257,2334
2024/01/08 15:26:19.267,2335
2024/01/08 15:26:19.278,2336
2024/01/08 15:26:19.288,2337
2024/01/08 15:26:19.299,2338
2024/01/08 15:26:19.309,2339
2024/01/08 15:26:19.320,2340
2024/01/08 15:26:19.331,2341
2024/01/08 15:26:19.341,2342
2024/01/08 15:26:19.352,2343
2024/01/08 15:26:19.363,2344
2024/01/08 15:26:19.373,2345
2024/01/08 15:26:19.384,2346
2024/01/08 15:26:19.395,2347
2024/01/08 15:26:19.405,2348
2024/01/08 15:26:19.416,2349
2024/01/08 15:26:19.427,2350
2024/01/08 15:26:19.437,2351
2024/01/08 15:26:19.448,2352
2024/01/08 15:26:19.461,2353
2024/01/08 15:26:19.472,2354
2024/01/08 15:26:19.483,2355
2024/01/08 15:26:19.493,2356
2024/01/08 15:26:19.504,2357
2024/01/08 15:26:19.515,2358
2024/01/08 15:26:19.526,2359
2024/01/08 15:26:19.536,2360
2024/01/08 15:26:19.547,2361
2024/01/08 15:26:19.557,2362
2024/01/08 15:26:19.568,2363
2024/01/08 15:26:19.579,2364
2024/01/08 15:26:19.590,2365
2024/01/08 15:26:19.600,2366
2024/01/08 15:26:19.611,2367
2024/01/08 15:26:19.621,2368
2024/01/08 15:26:19.632,2369
2024/01/08 15:26:19.643,2370
2024/01/08 15:26:19.653,2371
2024/01/08 15:26:19.664,2372
2024/01/08 15:26:19.675,2373
2024/01/08 15:26:19.686,2374
2024/01/08 15:26:19.696,2375
2024/01/08 15:26:19.707,2376
2024/01/08 15:26:19.718,2377
2024/01/08 15:26:19.728,2378
2024/01/08 15:26:19.739,2379
2024/01/08 15:26:19.750,2380
2024/01/08 15:26:19.761,2381
2024/01/08 15:26:19.771,2382
2024/01/08 15:26:19.782,2383
2024/01/08 15:26:19.793,2384
2024/01/08 15:26:19.803,2385
2024/01/08 15:26:19.814,2386
2024/01/08 15:26:19.825,2387
2024/01/08 15:26:19.835,2388
2024/01/08 15:26:19.846,2389
2024/01/08 15:26:19.857,2390
2024/01/08 15:26:19.867,2391
2024/01/08 15:26:19.878,2392
2024/01/08 15:26:19.889,2393
2024/01/08 15:26:19.900,2394
2024/01/08 15:26:19.910,2395
2024/01/08 15:26:19.921,2396
2024/01/08 15:26:19.931,2397
2024/01/08 15:26:19.942,2398
2024/01/08 15:26:19.952,2399
2024/01/08 15:26:19.963,2400
2024/01/08 15:26:19.974,2401
2024/01/08 15:26:19.984,2402
2024/01/08 15:26:19.995,2403
2024/01/08 15:26:20.005,2404
2024/01/08 15:26:20.016,2405
2024/01/08 15:26:20.026,2406
2024/01/08 15:26:20.037,2407
2024/01/08 15:26:20.048,2408
2024/01/08 15:26:20.058,2409
2024/01/08 15:26:20.069,2410
2024/01/08 15:26:20.079,2411
2024/01/08 15:26:20.090,2412
2024/01/08 15:26:20.100,2413
2024/01/08 15:26:20.111,2414
2024/01/08 15:26:20.121,2415
2024/01/08 15:26:20.132,2416
2024/01/08 15:26:20.143,2417
2024/01/08 15:26:20.153,2418
2024/01/08 15:26:20.164,2419
2024/01/08 15:26:20.175,2420
2024/01/08 15:26:20.185,2421
2024/01/08 15:26:20.196,2422
2024/01/08 15:26:20.207,2423
2024/01/08 15:26:20.217,2424
2024/01/08 15:26:20.228,2425
2024/01/08 15:26:20.239,2426
2024/01/08 15:26:20.250,2427
2024/01/08 15:26:20.260,2428
2024/01/08 15:26:20.271,2429
2024/01/08 15:26:20.282,2430
2024/01/08 15:26:20.292,2431
2024/01/08 15:26:20.303,2432
2024/01/08 15:26:20.313,2433
2024/01/08 15:26:20.324,2434
2024/01/08 15:26:20.334,2435
2024/01/08 15:26:20.345,2436
2024/01/08 15:26:20.356,2437
2024/01/08 15:26:20.366,2438
2024/01/08 15:26:20.377,2439
2024/01/08 15:26:20.388,2440
2024/01/08 15:26:20.398,2441
2024/01/08 15:26:20.409,2442
2024/01/08 15:26:20.420,2443
2024/01/08 15:26:20.430,2444
2024/01/08 15:26:20.441,2445
2024/01/08 15:26:20.452,2446
2024/01/08 15:26:20.462,2447
2024/01/08 15:26:20.473,2448
2024/01/08 15:26:20.483,2449
2024/01/08 15:26:20.494,2450
2024/01/08 15:26:20.504,2451
2024/01/08 15:26:20.515,2452
2024/01/08 15:26:20.525,2453
2024/01/08 15:26:20.536,2454
2024/01/08 15:26:20.546,2455
2024/01/08 15:26:20.557,2456
2024/01/08 15:26:20.568,2457
2024/01/08 15:26:20.578,2458
2024/01/08 15:26:20.589,2459
2024/01/08 15:26:20.599,2460
2024/01/08 15:26:20.610,2461
2024/01/08 15:26:20.620,2462
2024/01/08 15:26:20.631,2463
2024/01/08 15:26:20.642,2464
2024/01/08 15:26:20.652,2465
2024/01/08 15:26:20.663,2466
2024/01/08 15:26:20.673,2467
2024/01/08 15:26:20.684,2468
2024/01/08 15:26:20.694,2469
2024/01/08 15:26:20.705,2470
2024/01/08 15:26:20.716,2471
2024/01/08 15:26:20.726,2472
2024/01/08 15:26:20.737,2473
2024/01/08 15:26:20.747,2474
2024/01/08 15:26:20.758,2475
2024/01/08 15:26:20.769,2476
2024/01/08 15:26:20.779,2477
2024/01/08 15:26:20.790,2478
2024/01/08 15:26:20.800,2479
2024/01/08 15:26:20.816,2480
2024/01/08 15:26:20.827,2481
2024/01/08 15:26:20.838,2482
2024/01/08 15:26:20.848,2483
2024/01/08 15:26:20.859,2484
2024/01/08 15:26:20.870,2485
2024/01/08 15:26:20.880,2486
2024/01/08 15:26:20.891,2487
2024/01/08 15:26:20.901,2488
2024/01/08 15:26:20.912,2489
2024/01/08 15:26:20.923,2490
2024/01/08 15:26:20.933,2491
2024/01/08 15:26:20.944,2492
2024/01/08 15:26:20.955,2493
2024/01/08 15:26:20.965,2494
2024/01/08 15:26:20.976,2495
2024/01/08 15:26:20.987,2496
2024/01/08 15:26:20.997,2497
2024/01/08 15:26:21.008,2498
2024/01/08 15:26:21.018,2499
2024/01/08 15:26:21.029,2500
2024/01/08 15:26:21.040,2501
2024/01/08 15:26:21.050,2502
2024/01/08 15:26:21.061,2503
2024/01/08 15:26:21.071,2504
2024/01/08 15:26:21.082,2505
2024/01/08 15:26:21.092,2506
2024/01/08 15:26:21.103,2507
2024/01/08 15:26:21.113,2508
2024/01/08 15:26:21.124,2509
2024/01/08 15:26:21.135,2510
2024/01/08 15:26:21.145,2511
2024/01/08 15:26:21.156,2512
2024/01/08 15:26:21.166,2513
2024/01/08 15:26:21.177,2514
2024/01/08 15:26:21.187,2515
2024/01/08 15:26:21.198,2516
2024/01/08 15:26:21.209,2517
2024/01/08 15:26:21.220,2518
2024/01/08 15:26:21.230,2519
2024/01/08 15:26:21.241,2520
2024/01/08 15:26:21.252,2521
2024/01/08 15:26:21.262,2522
2024/01/08 15:26:21.273,2523
2024/01/08 15:26:21.284,2524
2024/01/08 15:26:21.294,2525
2024/01/08 15:26:21.305,2526
2024/01/08 15:26:21.315,2527
2024/01/08 15:26:21.326,2528
2024/01/08 15:26:21.336,2529
2024/01/08 15:26:21.347,2530
2024/01/08 15:26:21.358,2531
2024/01/08 15:26:21.368,2532
2024/01/08 15:26:21.379,2533
2024/01/08 15:26:21.389,2534
2024/01/08 15:26:21.400,2535
2024/01/08 15:26:21.411,2536
2024/01/08 15:26:21.421,2537
2024/01/08 15:26:21.432,2538
2024/01/08 15:26:21.442,2539
2024/01/08 15:26:21.453,2540
2024/01/08 15:26:21.463,2541
2024/01/08 15:26:21.474,2542
2024/01/08 15:26:21.485,2543
2024/01/08 15:26:21.495,2544
2024/01/08 15:26:21.506,2545
2024/01/08 15:26:21.517,2546
2024/01/08 15:26:21.527,2547
2024/01/08 15:26:21.538,2548
2024/01/08 15:26:21.549,2549
2024/01/08 15:26:21.559,2550
2024/01/08 15:26:21.570,2551
2024/01/08 15:26:21.580,2552
2024/01/08 15:26:21.591,2553
2024/01/08 15:26:21.601,2554
2024/01/08 15:26:21.612,2555
2024/01/08 15:26:21.623,2556
2024/01/08 15:26:21.633,2557
2024/01/08 15:26:21.644,2558
2024/01/08 15:26:21.654,2559
2024/01/08 15:26:21.665,2560
2024/01/08 15:26:21.675,2561
2024/01/08 15:26:21.686,2562
2024/01/08 15:26:21.697,2563
2024/01/08 15:26:21.707,2564
2024/01/08 15:26:21.718,2565
2024/01/08 15:26:21.728,2566
2024/01/08 15:26:21.739,2567
2024/01/08 15:26:21.749,2568
2024/01/08 15:26:21.760,2569
2024/01/08 15:26:21.771,2570
2024/01/08 15:26:21.782,2571
2024/01/08 15:26:21.792,2572
2024/01/08 15:26:21.803,2573
2024/01/08 15:26:21.813,2574
2024/01/08 15:26:21.824,2575
2024/01/08 15:26:21.834,2576
2024/01/08 15:26:21.845,2577
2024/01/08 15:26:21.856,2578
2024/01/08 15:26:21.866,2579
2024/01/08 15:26:21.877,2580
2024/01/08 15:26:21.888,2581
2024/01/08 15:26:21.898,2582
2024/01/08 15:26:21.909,2583
2024/01/08 15:26:21.919,2584
2024/01/08 15:26:21.930,2585
2024/01/08 15:26:21.941,2586
2024/01/08 15:26:21.951,2587
2024/01/08 15:26:21.962,2588
2024/01/08 15:26:21.973,2589
2024/01/08 15:26:21.983,2590
2024/01/08 15:26:21.994,2591
2024/01/08 15:26:22.005,2592
2024/01/08 15:26:22.016,2593
2024/01/08 15:26:22.026,2594
2024/01/08 15:26:22.037,2595
2024/01/08 15:26:22.048,2596
2024/01/08 15:26:22.058,2597
2024/01/08 15:26:22.069,2598
2024/01/08 15:26:22.080,2599
2024/01/08 15:26:22.090,2600
2024/01/08 15:26:22.101,2601
2024/01/08 15:26:22.112,2602
2024/01/08 15:26:22.122,2603
2024/01/08 15:26:22.133,2604
2024/01/08 15:26:22.144,2605
2024/01/08 15:26:22.154,2606
2024/01/08 15:26:22.165,2607
2024/01/08 15:26:22.176,2608
2024/01/08 15:26:22.186,2609
2024/01/08 15:26:22.197,2610
2024/01/08 15:26:22.207,2611
2024/01/08 15:26:22.218,2612
2024/01/08 15:26:22.229,2613
2024/01/08 15:26:22.239,2614
2024/01/08 15:26:22.250,2615
2024/01/08 15:26:22.261,2616
2024/01/08 15:26:22.272,2617
2024/01/08 15:26:22.282,2618
2024/01/08 15:26:22.293,2619
2024/01/08 15:26:22.304,2620
2024/01/08 15:26:22.315,2621
2024/01/08 15:26:22.326,2622
2024/01/08 15:26:22.336,2623
2024/01/08 15:26:22.347,2624
2024/01/08 15:26:22.357,2625
2024/01/08 15:26:22.368,2626
2024/01/08 15:26:22.379,2627
2024/01/08 15:26:22.389,2628
2024/01/08 15:26:22.400,2629
2024/01/08 15:26:22.411,2630
2024/01/08 15:26:22.421,2631
2024/01/08 15:26:22.432,2632
2024/01/08 15:26:22.443,2633
2024/01/08 15:26:22.453,2634
2024/01/08 15:26:22.464,2635
2024/01/08 15:26:22.475,2636
2024/01/08 15:26:22.485,2637
2024/01/08 15:26:22.496,2638
2024/01/08 15:26:22.506,2639
2024/01/08 15:26:22.517,2640
2024/01/08 15:26:22.528,2641
2024/01/08 15:26:22.538,2642
2024/01/08 15:26:22.549,2643
2024/01/08 15:26:22.560,2644
2024/01/08 15:26:22.571,2645
2024/01/08 15:26:22.581,2646
2024/01/08 15:26:22.592,2647
2024/01/08 15:26:22.602,2648
2024/01/08 15:26:22.613,2649
2024/01/08 15:26:22.623,2650
2024/01/08 15:26:22.634,2651
2024/01/08 15:26:22.644,2652
2024/01/08 15:26:22.655,2653
2024/01/08 15:26:22.665,2654
2024/01/08 15:26:22.676,2655
2024/01/08 15:26:22.687,2656
2024/01/08 15:26:22.697,2657
2024/01/08 15:26:22.708,2658
2024/01/08 15:26:22.718,2659
2024/01/08 15:26:22.729,2660
2024/01/08 15:26:22.740,2661
2024/01/08 15:26:22.751,2662
2024/01/08 15:26:22.761,2663
2024/01/08 15:26:22.772,2664
2024/01/08 15:26:22.782,2665
2024/01/08 15:26:22.793,2666
2024/01/08 15:26:22.804,2667
2024/01/08 15:26:22.814,2668
2024/01/08 15:26:22.825,2669
2024/01/08 15:26:22.835,2670
2024/01/08 15:26:22.846,2671
2024/01/08 15:26:22.857,2672
2024/01/08 15:26:22.867,2673
2024/01/08 15:26:22.878,2674
2024/01/08 15:26:22.889,2675
2024/01/08 15:26:22.899,2676
2024/01/08 15:26:22.910,2677
2024/01/08 15:26:22.921,2678
2024/01/08 15:26:22.931,2679
2024/01/08 15:26:22.942,2680
2024/01/08 15:26:22.952,2681
2024/01/08 15:26:22.963,2682
2024/01/08 15:26:22.974,2683
2024/01/08 15:26:22.985,2684
2024/01/08 15:26:22.995,2685
2024/01/08 15:26:23.006,2686
2024/01/08 15:26:23.016,2687
2024/01/08 15:26:23.027,2688
2024/01/08 15:26:23.037,2689
2024/01/08 15:26:23.048,2690
2024/01/08 15:26:23.058,2691
2024/01/08 15:26:23.069,2692
2024/01/08 15:26:23.080,2693
2024/01/08 15:26:23.091,2694
2024/01/08 15:26:23.101,2695
2024/01/08 15:26:23.112,2696
2024/01/08 15:26:23.122,2697
2024/01/08 15:26:23.133,2698
2024/01/08 15:26:23.143,2699
2024/01/08 15:26:23.154,2700
2024/01/08 15:26:23.164,2701
2024/01/08 15:26:23.175,2702
2024/01/08 15:26:23.186,2703
2024/01/08 15:26:23.196,2704
2024/01/08 15:26:23.207,2705
2024/01/08 15:26:23.217,2706
2024/01/08 15:26:23.228,2707
2024/01/08 15:26:23.238,2708
2024/01/08 15:26:23.249,2709
2024/01/08 15:26:23.260,2710
2024/01/08 15:26:23.270,2711
2024/01/08 15:26:23.281,2712
2024/01/08 15:26:23.292,2713
2024/01/08 15:26:23.302,2714
2024/01/08 15:26:23.313,2715
2024/01/08 15:26:23.324,2716
2024/01/08 15:26:23.335,2717
2024/01/08 15:26:23.345,2718
2024/01/08 15:26:23.356,2719
2024/01/08 15:26:23.366,2720
2024/01/08 15:26:23.377,2721
2024/01/08 15:26:23.387,2722
2024/01/08 15:26:23.398,2723
2024/01/08 15:26:23.408,2724
2024/01/08 15:26:23.419,2725
2024/01/08 15:26:23.429,2726
2024/01/08 15:26:23.440,2727
2024/01/08 15:26:23.451,2728
2024/01/08 15:26:23.461,2729
2024/01/08 15:26:23.472,2730
2024/01/08 15:26:23.482,2731
2024/01/08 15:26:23.493,2732
2024/01/08 15:26:23.504,2733
2024/01/08 15:26:23.514,2734
2024/01/08 15:26:23.525,2735
2024/01/08 15:26:23.536,2736
2024/01/08 15:26:23.547,2737
2024/01/08 15:26:23.557,2738
2024/01/08 15:26:23.568,2739
2024/01/08 15:26:23.578,2740
2024/01/08 15:26:23.589,2741
2024/01/08 15:26:23.600,2742
2024/01/08 15:26:23.610,2743
2024/01/08 15:26:23.621,2744
2024/01/08 15:26:23.631,2745
2024/01/08 15:26:23.642,2746
2024/01/08 15:26:23.652,2747
2024/01/08 15:26:23.663,2748
2024/01/08 15:26:23.674,2749
2024/01/08 15:26:23.684,2750
2024/01/08 15:26:23.695,2751
2024/01/08 15:26:23.705,2752
2024/01/08 15:26:23.716,2753
2024/01/08 15:26:23.726,2754
2024/01/08 15:26:23.737,2755
2024/01/08 15:26:23.748,2756
2024/01/08 15:26:23.758,2757
2024/01/08 15:26:23.769,2758
2024/01/08 15:26:23.780,2759
2024/01/08 15:26:23.791,2760
2024/01/08 15:26:23.801,2761
2024/01/08 15:26:23.812,2762
2024/01/08 15:26:23.823,2763
2024/01/08 15:26:23.833,2764
2024/01/08 15:26:23.844,2765
2024/01/08 15:26:23.854,2766
2024/01/08 15:26:23.865,2767
2024/01/08 15:26:23.876,2768
2024/01/08 15:26:23.886,2769
2024/01/08 15:26:23.897,2770
2024/01/08 15:26:23.907,2771
2024/01/08 15:26:23.918,2772
2024/01/08 15:26:23.929,2773
2024/01/08 15:26:23.939,2774
2024/01/08 15:26:23.950,2775
2024/01/08 15:26:23.960,2776
2024/01/08 15:26:23.971,2777
2024/01/08 15:26:23.982,2778
2024/01/08 15:26:23.992,2779
2024/01/08 15:26:24.003,2780
2024/01/08 15:26:24.013,2781
2024/01/08 15:26:24.024,2782
2024/01/08 15:26:24.035,2783
2024/01/08 15:26:24.045,2784
2024/01/08 15:26:24.056,2785
2024/01/08 15:26:24.066,2786
2024/01/08 15:26:24.077,2787
2024/01/08 15:26:24.088,2788
2024/01/08 15:26:24.098,2789
2024/01/08 15:26:24.109,2790
2024/01/08 15:26:24.119,2791
2024/01/08 15:26:24.130,2792
2024/01/08 15:26:24.141,2793
2024/01/08 15:26:24.152,2794
2024/01/08 15:26:24.162,2795
2024/01/08 15:26:24.173,2796
2024/01/08 15:26:24.184,2797
2024/01/08 15:26:24.194,2798
2024/01/08 15:26:24.205,2799
2024/01/08 15:26:24.215,2800
2024/01/08 15:26:24.226,2801
2024/01/08 15:26:24.237,2802
2024/01/08 15:26:24.247,2803
2024/01/08 15:26:24.258,2804
2024/01/08 15:26:24.269,2805
2024/01/08 15:26:24.280,2806
2024/01/08 15:26:24.291,2807
2024/01/08 15:26:24.301,2808
2024/01/08 15:26:24.312,2809
2024/01/08 15:26:24.323,2810
2024/01/08 15:26:24.334,2811
2024/01/08 15:26:24.344,2812
2024/01/08 15:26:24.355,2813
2024/01/08 15:26:24.366,2814
2024/01/08 15:26:24.376,2815
2024/01/08 15:26:24.387,2816
2024/01/08 15:26:24.398,2817
2024/01/08 15:26:24.408,2818
2024/01/08 15:26:24.419,2819
2024/01/08 15:26:24.430,2820
2024/01/08 15:26:24.440,2821
2024/01/08 15:26:24.451,2822
2024/01/08 15:26:24.462,2823
2024/01/08 15:26:24.472,2824
2024/01/08 15:26:24.483,2825
2024/01/08 15:26:24.493,2826
2024/01/08 15:26:24.504,2827
2024/01/08 15:26:24.515,2828
2024/01/08 15:26:24.526,2829
2024/01/08 15:26:24.536,2830
2024/01/08 15:26:24.547,2831
2024/01/08 15:26:24.557,2832
2024/01/08 15:26:24.568,2833
2024/01/08 15:26:24.579,2834
2024/01/08 15:26:24.589,2835
2024/01/08 15:26:24.600,2836
2024/01/08 15:26:24.611,2837
2024/01/08 15:26:24.621,2838
2024/01/08 15:26:24.632,2839
2024/01/08 15:26:24.643,2840
2024/01/08 15:26:24.653,2841
2024/01/08 15:26:24.665,2842
2024/01/08 15:26:24.675,2843
2024/01/08 15:26:24.686,2844
2024/01/08 15:26:24.697,2845
2024/01/08 15:26:24.707,2846
2024/01/08 15:26:24.718,2847
2024/01/08 15:26:24.728,2848
2024/01/08 15:26:24.739,2849
2024/01/08 15:26:24.750,2850
2024/01/08 15:26:24.760,2851
2024/01/08 15:26:24.771,2852
2024/01/08 15:26:24.782,2853
2024/01/08 15:26:24.792,2854
2024/01/08 15:26:24.803,2855
2024/01/08 15:26:24.814,2856
2024/01/08 15:26:24.825,2857
2024/01/08 15:26:24.835,2858
2024/01/08 15:26:24.846,2859
2024/01/08 15:26:24.856,2860
2024/01/08 15:26:24.867,2861
2024/01/08 15:26:24.877,2862
2024/01/08 15:26:24.888,2863
2024/01/08 15:26:24.904,2864
2024/01/08 15:26:24.915,2865
2024/01/08 15:26:24.925,2866
2024/01/08 15:26:24.936,2867
2024/01/08 15:26:24.946,2868
2024/01/08 15:26:24.957,2869
2024/01/08 15:26:24.967,2870
2024/01/08 15:26:24.978,2871
2024/01/08 15:26:24.989,2872
2024/01/08 15:26:24.999,2873
2024/01/08 15:26:25.010,2874
2024/01/08 15:26:25.020,2875
2024/01/08 15:26:25.031,2876
2024/01/08 15:26:25.042,2877
2024/01/08 15:26:25.052,2878
2024/01/08 15:26:25.063,2879
2024/01/08 15:26:25.073,2880
2024/01/08 15:26:25.084,2881
2024/01/08 15:26:25.094,2882
2024/01/08 15:26:25.105,2883
2024/01/08 15:26:25.116,2884
2024/01/08 15:26:25.127,2885
2024/01/08 15:26:25.137,2886
2024/01/08 15:26:25.148,2887
2024/01/08 15:26:25.158,2888
2024/01/08 15:26:25.169,2889
2024/01/08 15:26:25.180,2890
2024/01/08 15:26:25.190,2891
2024/01/08 15:26:25.201,2892
2024/01/08 15:26:25.211,2893
2024/01/08 15:26:25.222,2894
2024/01/08 15:26:25.232,2895
2024/01/08 15:26:25.243,2896
2024/01/08 15:26:25.253,2897
2024/01/08 15:26:25.264,2898
2024/01/08 15:26:25.275,2899
2024/01/08 15:26:25.286,2900
2024/01/08 15:26:25.296,2901
2024/01/08 15:26:25.307,2902
2024/01/08 15:26:25.318,2903
2024/01/08 15:26:25.329,2904
2024/01/08 15:26:25.339,2905
2024/01/08 15:26:25.350,2906
2024/01/08 15:26:25.360,2907
2024/01/08 15:26:25.371,2908
2024/01/08 15:26:25.382,2909
2024/01/08 15:26:25.392,2910
2024/01/08 15:26:25.403,2911
2024/01/08 15:26:25.413,2912
2024/01/08 15:26:25.424,2913
2024/01/08 15:26:25.435,2914
2024/01/08 15:26:25.445,2915
2024/01/08 15:26:25.456,2916
2024/01/08 15:26:25.466,2917
2024/01/08 15:26:25.477,2918
2024/01/08 15:26:25.487,2919
2024/01/08 15:26:25.498,2920
2024/01/08 15:26:25.509,2921
2024/01/08 15:26:25.519,2922
2024/01/08 15:26:25.530,2923
2024/01/08 15:26:25.540,2924
2024/01/08 15:26:25.551,2925
2024/01/08 15:26:25.562,2926
2024/01/08 15:26:25.572,2927
2024/01/08 15:26:25.583,2928
2024/01/08 15:26:25.593,2929
2024/01/08 15:26:25.604,2930
2024/01/08 15:26:25.615,2931
2024/01/08 15:26:25.626,2932
2024/01/08 15:26:25.636,2933
2024/01/08 15:26:25.647,2934
2024/01/08 15:26:25.657,2935
2024/01/08 15:26:25.668,2936
2024/01/08 15:26:25.679,2937
2024/01/08 15:26:25.689,2938
2024/01/08 15:26:25.700,2939
2024/01/08 15:26:25.710,2940
2024/01/08 15:26:25.721,2941
2024/01/08 15:26:25.731,2942
2024/01/08 15:26:25.742,2943
2024/01/08 15:26:25.753,2944
2024/01/08 15:26:25.763,2945
2024/01/08 15:26:25.774,2946
2024/01/08 15:26:25.784,2947
2024/01/08 15:26:25.795,2948
2024/01/08 15:26:25.806,2949
2024/01/08 15:26:25.816,2950
2024/01/08 15:26:25.827,2951
2024/01/08 15:26:25.838,2952
2024/01/08 15:26:25.848,2953
2024/01/08 15:26:25.859,2954
2024/01/08 15:26:25.869,2955
2024/01/08 15:26:25.880,2956
2024/01/08 15:26:25.891,2957
2024/01/08 15:26:25.901,2958
2024/01/08 15:26:25.912,2959
2024/01/08 15:26:25.922,2960
2024/01/08 15:26:25.933,2961
2024/01/08 15:26:25.943,2962
2024/01/08 15:26:25.954,2963
2024/01/08 15:26:25.965,2964
2024/01/08 15:26:25.975,2965
2024/01/08 15:26:25.986,2966
2024/01/08 15:26:25.996,2967
2024/01/08 15:26:26.007,2968
2024/01/08 15:26:26.018,2969
2024/01/08 15:26:26.028,2970
2024/01/08 15:26:26.039,2971
2024/01/08 15:26:26.049,2972
2024/01/08 15:26:26.060,2973
2024/01/08 15:26:26.071,2974
2024/01/08 15:26:26.081,2975
