time,tag,Number,LQI,xacc,yacc,zacc,datatype,
2023/11/07 16:28:58.591,82019C41,5,153,-1027,-153,28,0,
2023/11/07 16:28:59.288,82019C41,6,150,-1032,-155,20,0,
2023/11/07 16:28:59.977,82019C41,7,150,-1030,-156,26,0,
2023/11/07 16:29:00.646,82019C41,8,150,-1031,-154,25,0,
2023/11/07 16:29:01.332,82019C41,9,153,-1027,-152,25,0,
2023/11/07 16:29:01.971,82019C41,10,150,-1029,-154,29,0,
2023/11/07 16:29:02.658,82019C41,11,150,-1028,-153,24,0,
2023/11/07 16:29:33.370,82019C41,1,159,-1022,-185,-7,0,
2023/11/07 16:29:36.827,82019C41,1,162,-1025,-187,-10,0,
2023/11/07 16:29:37.874,82019C41,2,159,-1027,-183,-12,0,
2023/11/07 16:29:38.888,82019C41,3,168,-1023,-178,-12,0,
2023/11/07 16:29:39.915,82019C41,4,162,-1021,-176,-16,0,
2023/11/07 16:29:40.933,82019C41,5,168,-1025,-173,-10,0,
2023/11/07 16:29:41.962,82019C41,6,162,-1024,-176,-10,0,
2023/11/07 16:29:42.983,82019C41,7,168,-1025,-179,-17,0,
2023/11/07 16:29:44.013,82019C41,8,159,-1026,-175,-18,0,
2023/11/07 16:29:45.028,82019C41,9,162,-1022,-176,-14,0,
2023/11/07 16:29:46.058,82019C41,10,168,-1023,-174,-14,0,
2023/11/07 16:29:47.090,82019C41,11,162,-1023,-176,-14,0,
2023/11/07 16:29:48.113,82019C41,12,162,-1022,-190,-14,0,
2023/11/07 16:29:49.139,82019C41,13,168,-1021,-188,-16,0,
2023/11/07 16:29:50.161,82019C41,14,168,-1018,-185,-19,0,
2023/11/07 16:29:51.205,82019C41,15,168,-1023,-181,-12,0,
2023/11/07 16:29:52.242,82019C41,16,168,-1025,-187,-14,0,
2023/11/07 16:29:53.282,82019C41,17,165,-1020,-185,-14,0,
2023/11/07 16:29:54.308,82019C41,18,168,-1020,-186,-19,0,
2023/11/07 16:29:55.341,82019C41,19,168,-1018,-180,-12,0,
2023/11/07 16:29:56.361,82019C41,20,168,-1025,-187,-17,0,
2023/11/07 16:29:57.382,82019C41,21,168,-1022,-184,-16,0,
2023/11/07 16:29:58.417,82019C41,22,168,-1014,-182,-13,0,
2023/11/07 16:29:59.428,82019C41,23,168,-1021,-183,-20,0,
2023/11/07 16:30:00.460,82019C41,24,168,-1024,-186,-13,0,
2023/11/07 16:30:01.472,82019C41,25,168,-1020,-184,-18,0,
2023/11/07 16:30:02.498,82019C41,26,168,-1023,-186,-14,0,
2023/11/07 16:30:03.517,82019C41,27,168,-1021,-186,-16,0,
2023/11/07 16:30:04.547,82019C41,28,168,-1022,-185,-15,0,
2023/11/07 16:30:05.571,82019C41,29,168,-1021,-185,-17,0,
2023/11/07 16:30:06.587,82019C41,30,168,-1018,-185,-13,0,
2023/11/07 16:30:07.617,82019C41,31,168,-1023,-185,-13,0,
2023/11/07 16:30:08.655,82019C41,32,168,-1022,-186,-19,0,
2023/11/07 16:30:09.665,82019C41,33,168,-1024,-184,-19,0,
2023/11/07 16:30:10.689,82019C41,34,171,-1016,-188,-14,0,
2023/11/07 16:30:11.708,82019C41,35,168,-1023,-181,-20,0,
2023/11/07 16:30:12.739,82019C41,36,162,-1021,-171,-25,0,
2023/11/07 16:30:13.754,82019C41,37,168,-1025,-173,-23,0,
2023/11/07 16:30:14.787,82019C41,38,162,-1020,-172,-21,0,
2023/11/07 16:30:15.813,82019C41,39,162,-1024,-170,-24,0,
2023/11/07 16:30:16.848,82019C41,40,174,-1017,-169,-23,0,
2023/11/07 16:30:17.870,82019C41,41,177,-1029,-151,-15,0,
2023/11/07 16:30:18.893,82019C41,42,174,-1024,-146,-7,0,
2023/11/07 16:30:19.937,82019C41,43,171,-1028,-154,-9,0,
2023/11/07 16:30:20.949,82019C41,44,171,-1028,-142,-8,0,
2023/11/07 16:30:21.983,82019C41,45,168,-1024,-155,-9,0,
2023/11/07 16:30:23.001,82019C41,46,171,-1024,-164,-11,0,
2023/11/07 16:30:24.021,82019C41,47,165,-1022,-176,-19,0,
2023/11/07 16:30:25.045,82019C41,48,168,-1021,-184,-21,0,
2023/11/07 16:30:26.067,82019C41,49,165,-1024,-187,-21,0,
2023/11/07 16:30:27.091,82019C41,50,168,-1020,-187,-21,0,
2023/11/07 16:30:28.133,82019C41,51,102,-1049,-130,-61,0,
2023/11/07 16:30:33.469,82019C9E,1,144,-1023,-158,-147,0,
2023/11/07 16:30:34.132,82019C9E,2,150,-1005,54,-287,0,
2023/11/07 16:30:34.790,82019C9E,3,162,-994,-8,-261,0,
2023/11/07 16:30:35.445,82019C9E,4,171,-1007,-150,-215,0,
2023/11/07 16:30:36.114,82019C9E,5,162,-1006,-151,-220,0,
2023/11/07 16:30:36.770,82019C9E,6,168,-1006,-156,-218,0,
2023/11/07 16:30:37.426,82019C9E,7,168,-1006,-160,-219,0,
2023/11/07 16:30:38.082,82019C9E,8,165,-1005,-163,-214,0,
2023/11/07 16:30:38.738,82019C9E,9,168,-1003,-160,-216,0,
2023/11/07 16:30:39.407,82019C9E,10,165,-1006,-161,-216,0,
2023/11/07 16:30:40.065,82019C9E,11,168,-1004,-160,-214,0,
2023/11/07 16:30:40.719,82019C9E,12,168,-1006,-162,-217,0,
2023/11/07 16:30:41.375,82019C9E,13,165,-1007,-161,-215,0,
2023/11/07 16:30:42.032,82019C9E,14,168,-1005,-163,-213,0,
2023/11/07 16:30:42.687,82019C9E,15,168,-1005,-161,-216,0,
2023/11/07 16:30:43.344,82019C9E,16,168,-1006,-160,-208,0,
2023/11/07 16:30:43.999,82019C9E,17,162,-1006,-163,-217,0,
2023/11/07 16:30:44.649,82019C9E,18,165,-1004,-164,-216,0,
2023/11/07 16:30:45.312,82019C9E,19,162,-1004,-162,-219,0,
2023/11/07 16:30:45.960,82019C9E,20,168,-1007,-163,-213,0,
2023/11/07 16:30:46.616,82019C9E,21,165,-1004,-164,-216,0,
2023/11/07 16:30:47.273,82019C9E,22,165,-1006,-165,-215,0,
2023/11/07 16:30:47.947,82019C9E,23,168,-1005,-158,-218,0,
2023/11/07 16:30:48.584,82019C9E,24,165,-1006,-163,-214,0,
2023/11/07 16:30:49.270,82019C9E,25,168,-1006,-162,-212,0,
2023/11/07 16:30:49.926,82019C9E,26,165,-1005,-164,-216,0,
2023/11/07 16:31:18.705,82019C9E,1,165,-997,-192,-210,0,
2023/11/07 16:31:19.693,82019C9E,2,174,-999,-171,-217,0,
2023/11/07 16:31:20.677,82019C9E,3,183,-1001,-154,-221,0,
2023/11/07 16:31:21.664,82019C9E,4,180,-1001,-153,-228,0,
2023/11/07 16:31:22.673,82019C9E,5,171,-998,-149,-229,0,
2023/11/07 16:31:23.652,82019C9E,6,174,-998,-149,-231,0,
2023/11/07 16:31:24.645,82019C9E,7,186,-1134,-122,-161,0,
2023/11/07 16:31:25.635,82019C9E,8,177,-609,-409,-405,0,
2023/11/07 16:31:26.626,82019C9E,9,198,-596,-909,-97,0,
2023/11/07 16:31:27.615,82019C9E,10,201,-505,-865,-241,0,
2023/11/07 16:31:28.595,82019C9E,11,201,-484,-871,-288,0,
2023/11/07 16:31:29.594,82019C9E,12,204,-485,-865,-288,0,
2023/11/07 16:31:30.577,82019C9E,13,201,-480,-871,-290,0,
2023/11/07 16:31:31.572,82019C9E,14,204,-485,-872,-286,0,
2023/11/07 16:31:32.561,82019C9E,15,201,-485,-872,-287,0,
2023/11/07 16:31:33.563,82019C9E,16,201,-482,-873,-287,0,
2023/11/07 16:31:34.559,82019C9E,17,201,-487,-871,-289,0,
2023/11/07 16:31:35.551,82019C9E,18,201,-486,-870,-291,0,
2023/11/07 16:31:36.537,82019C9E,19,204,-483,-869,-290,0,
2023/11/07 16:31:37.533,82019C9E,20,201,-484,-870,-283,0,
2023/11/07 16:31:38.526,82019C9E,21,201,-489,-869,-285,0,
2023/11/07 16:31:39.516,82019C9E,22,174,-400,-892,-320,0,
2023/11/07 16:31:40.526,82019C9E,23,186,-378,-908,-328,0,
2023/11/07 16:31:41.514,82019C9E,24,186,-376,-908,-333,0,
2023/11/07 16:31:42.512,82019C9E,25,186,-372,-908,-325,0,
2023/11/07 16:31:43.503,82019C9E,26,186,-372,-908,-328,0,
2023/11/07 16:31:44.493,82019C9E,27,183,-379,-906,-330,0,
2023/11/07 16:31:45.477,82019C9E,28,189,-373,-908,-331,0,
2023/11/07 16:31:46.505,82019C9E,29,186,-375,-906,-332,0,
2023/11/07 16:31:47.497,82019C9E,30,189,-373,-910,-325,0,
2023/11/07 16:31:48.483,82019C9E,31,186,-377,-910,-329,0,
2023/11/07 16:31:49.514,82019C9E,32,186,-373,-909,-330,0,
2023/11/07 16:31:50.516,82019C9E,33,186,-375,-907,-332,0,
2023/11/07 16:31:51.511,82019C9E,34,186,-375,-906,-330,0,
2023/11/07 16:31:52.521,82019C9E,35,186,-376,-905,-327,0,
2023/11/07 16:31:53.514,82019C9E,36,186,-380,-910,-326,0,
2023/11/07 16:31:54.503,82019C9E,37,186,-374,-910,-328,0,
2023/11/07 16:31:55.497,82019C9E,38,186,-382,-907,-331,0,
2023/11/07 16:31:56.490,82019C9E,39,186,-372,-909,-328,0,
2023/11/07 16:31:57.476,82019C9E,40,186,-374,-908,-333,0,
2023/11/07 16:31:58.457,82019C9E,41,186,-374,-909,-331,0,
2023/11/07 16:31:59.463,82019C9E,42,186,-376,-905,-330,0,
2023/11/07 16:32:00.438,82019C9E,43,186,-376,-909,-332,0,
2023/11/07 16:32:01.445,82019C9E,44,186,-376,-906,-327,0,
2023/11/07 16:32:02.451,82019C9E,45,183,-372,-910,-336,0,
2023/11/07 16:32:03.430,82019C9E,46,183,-375,-907,-329,0,
2023/11/07 16:32:04.413,82019C9E,47,186,-379,-910,-331,0,
2023/11/07 16:32:05.428,82019C9E,48,186,-379,-906,-329,0,
2023/11/07 16:32:06.440,82019C9E,49,186,-375,-906,-328,0,
2023/11/07 16:32:07.440,82019C9E,50,189,-374,-906,-329,0,
2023/11/07 16:32:08.436,82019C9E,51,186,-377,-908,-331,0,
2023/11/07 16:32:09.455,82019C9E,52,189,-376,-904,-328,0,
2023/11/07 16:32:10.509,82019C9E,53,186,-376,-904,-328,0,
2023/11/07 16:32:11.506,82019C9E,54,186,-377,-908,-330,0,
2023/11/07 16:32:12.506,82019C9E,55,186,-374,-909,-333,0,
2023/11/07 16:32:13.495,82019C9E,56,186,-374,-907,-334,0,
2023/11/07 16:32:14.509,82019C9E,57,186,-375,-910,-329,0,
2023/11/07 16:32:15.519,82019C9E,58,192,-329,-972,-394,0,
2023/11/07 16:32:16.511,82019C9E,59,111,-713,-215,-507,0,
2023/11/07 16:32:22.142,82018F34,1,159,-992,-116,232,0,
2023/11/07 16:32:22.798,82018F34,2,150,-957,-269,270,0,
2023/11/07 16:32:23.456,82018F34,3,171,-941,-275,317,0,
2023/11/07 16:32:24.109,82018F34,4,180,-935,-172,415,0,
2023/11/07 16:32:24.773,82018F34,5,174,-944,-117,391,0,
2023/11/07 16:32:25.422,82018F34,6,174,-946,-151,383,0,
2023/11/07 16:32:26.084,82018F34,7,171,-945,-157,379,0,
2023/11/07 16:32:26.755,82018F34,8,171,-945,-163,375,0,
2023/11/07 16:32:27.402,82018F34,9,171,-942,-179,371,0,
2023/11/07 16:32:28.068,82018F34,10,174,-943,-191,375,0,
2023/11/07 16:32:28.712,82018F34,11,174,-943,-192,368,0,
2023/11/07 16:32:29.362,82018F34,12,171,-941,-192,371,0,
2023/11/07 16:32:30.022,82018F34,13,171,-943,-189,362,0,
2023/11/07 16:32:30.683,82018F34,14,171,-946,-201,365,0,
2023/11/07 16:32:31.332,82018F34,15,171,-942,-202,364,0,
2023/11/07 16:32:57.814,82018F34,1,168,-827,-113,589,0,
2023/11/07 16:32:58.763,82018F34,2,162,-835,-116,592,0,
2023/11/07 16:33:05.798,82018F34,1,165,-830,-112,589,0,
2023/11/07 16:33:06.742,82018F34,2,165,-836,-109,587,0,
2023/11/07 16:33:07.685,82018F34,3,168,-837,-120,582,0,
2023/11/07 16:33:08.621,82018F34,4,168,-835,-118,582,0,
2023/11/07 16:33:09.563,82018F34,5,171,-833,-119,587,0,
2023/11/07 16:33:10.503,82018F34,6,168,-834,-120,584,0,
2023/11/07 16:33:11.449,82018F34,7,171,-840,-119,587,0,
2023/11/07 16:33:12.391,82018F34,8,165,-839,-118,585,0,
2023/11/07 16:33:13.344,82018F34,9,159,-840,-117,584,0,
2023/11/07 16:33:14.272,82018F34,10,165,-838,-119,587,0,
2023/11/07 16:33:15.240,82018F34,11,171,-828,-119,594,0,
2023/11/07 16:33:16.183,82018F34,12,174,-817,-138,619,0,
2023/11/07 16:33:17.122,82018F34,13,174,-807,-135,621,0,
2023/11/07 16:33:18.069,82018F34,14,165,-818,-132,610,0,
2023/11/07 16:33:19.031,82018F34,15,168,-829,-111,588,0,
2023/11/07 16:33:19.950,82018F34,16,162,-846,-106,575,0,
2023/11/07 16:33:20.884,82018F34,17,159,-848,-105,571,0,
2023/11/07 16:33:21.843,82018F34,18,159,-842,-107,571,0,
2023/11/07 16:33:22.789,82018F34,19,159,-844,-106,573,0,
2023/11/07 16:33:23.731,82018F34,20,156,-844,-110,573,0,
2023/11/07 16:33:24.673,82018F34,21,159,-842,-109,569,0,
2023/11/07 16:33:25.604,82018F34,22,159,-845,-107,567,0,
2023/11/07 16:33:26.549,82018F34,23,159,-848,-107,569,0,
2023/11/07 16:33:27.503,82018F34,24,159,-849,-106,568,0,
2023/11/07 16:33:28.449,82018F34,25,159,-846,-107,569,0,
2023/11/07 16:33:29.392,82018F34,26,156,-849,-107,567,0,
2023/11/07 16:33:30.322,82018F34,27,159,-845,-109,567,0,
2023/11/07 16:33:31.280,82018F34,28,168,-855,-104,552,0,
2023/11/07 16:33:32.222,82018F34,29,168,-851,-112,562,0,
2023/11/07 16:33:33.153,82018F34,30,174,-849,-105,563,0,
2023/11/07 16:33:34.096,82018F34,31,165,-855,-112,560,0,
2023/11/07 16:33:35.040,82018F34,32,162,-853,-113,565,0,
2023/11/07 16:33:35.983,82018F34,33,168,-851,-113,561,0,
2023/11/07 16:33:36.925,82018F34,34,171,-845,-111,558,0,
2023/11/07 16:33:37.869,82018F34,35,165,-855,-109,561,0,
2023/11/07 16:33:38.800,82018F34,36,168,-852,-112,563,0,
2023/11/07 16:33:39.772,82018F34,37,153,-848,-110,567,0,
2023/11/07 16:33:40.701,82018F34,38,192,-620,-193,809,0,
2023/11/07 16:33:41.663,82018F34,39,180,-271,-151,917,0,
2023/11/07 16:33:42.604,82018F34,40,201,-106,15,996,0,
2023/11/07 16:33:43.550,82018F34,41,204,-412,-35,946,0,
2023/11/07 16:33:44.489,82018F34,42,204,-414,-30,943,0,
2023/11/07 16:33:45.435,82018F34,43,201,-415,-32,942,0,
2023/11/07 16:33:46.380,82018F34,44,204,-418,-34,947,0,
2023/11/07 16:33:47.338,82018F34,45,204,-416,-31,948,0,
2023/11/07 16:33:48.282,82018F34,46,207,-416,-30,944,0,
2023/11/07 16:33:49.226,82018F34,47,180,-414,-31,938,0,
2023/11/07 16:33:50.185,82018F34,48,192,-725,-108,544,0,
2023/11/07 16:33:51.127,82018F34,49,111,-989,30,113,0,
2023/11/07 16:34:00.258,82019F0C,1,111,-997,-155,210,0,
2023/11/07 16:34:00.902,82019F0C,2,183,-937,-208,393,0,
2023/11/07 16:34:01.540,82019F0C,3,186,-883,-58,571,0,
2023/11/07 16:34:02.165,82019F0C,4,192,-885,-61,573,0,
2023/11/07 16:34:02.803,82019F0C,5,186,-887,-64,564,0,
2023/11/07 16:34:03.430,82019F0C,6,174,-889,-64,560,0,
2023/11/07 16:34:04.053,82019F0C,7,171,-895,-64,558,0,
2023/11/07 16:34:04.690,82019F0C,8,174,-893,-62,557,0,
2023/11/07 16:34:05.316,82019F0C,9,171,-892,-61,555,0,
2023/11/07 16:34:05.940,82019F0C,10,171,-893,-63,558,0,
2023/11/07 16:34:06.576,82019F0C,11,171,-892,-64,555,0,
2023/11/07 16:34:07.215,82019F0C,12,171,-893,-62,554,0,
2023/11/07 16:34:07.844,82019F0C,13,171,-891,-61,554,0,
2023/11/07 16:34:08.481,82019F0C,14,165,-895,-64,549,0,
2023/11/07 16:34:09.107,82019F0C,15,171,-893,-63,553,0,
2023/11/07 16:34:09.742,82019F0C,16,171,-893,-61,557,0,
2023/11/07 16:34:39.593,82019F0C,1,165,-926,-52,498,0,
2023/11/07 16:34:40.531,82019F0C,2,162,-922,-53,500,0,
2023/11/07 16:34:41.479,82019F0C,3,162,-919,-48,500,0,
2023/11/07 16:34:42.422,82019F0C,4,162,-923,-52,503,0,
2023/11/07 16:34:43.364,82019F0C,5,168,-923,-50,500,0,
2023/11/07 16:34:44.305,82019F0C,6,162,-927,-50,495,0,
2023/11/07 16:34:45.238,82019F0C,7,168,-927,-53,499,0,
2023/11/07 16:34:46.177,82019F0C,8,168,-922,-47,496,0,
2023/11/07 16:34:47.123,82019F0C,9,168,-923,-54,496,0,
2023/11/07 16:34:48.054,82019F0C,10,168,-923,-55,495,0,
2023/11/07 16:34:48.996,82019F0C,11,168,-925,-54,498,0,
2023/11/07 16:34:49.938,82019F0C,12,168,-928,-56,496,0,
2023/11/07 16:34:50.864,82019F0C,13,168,-925,-51,500,0,
2023/11/07 16:34:51.810,82019F0C,14,168,-921,-52,494,0,
2023/11/07 16:34:52.740,82019F0C,15,171,-923,-58,496,0,
2023/11/07 16:34:53.684,82019F0C,16,162,-924,-68,493,0,
2023/11/07 16:34:54.619,82019F0C,17,177,-899,-20,543,0,
2023/11/07 16:34:55.554,82019F0C,18,177,-898,-59,547,0,
2023/11/07 16:34:56.497,82019F0C,19,171,-896,-71,545,0,
2023/11/07 16:34:57.441,82019F0C,20,180,-897,-79,549,0,
2023/11/07 16:34:58.372,82019F0C,21,177,-892,-76,548,0,
2023/11/07 16:34:59.312,82019F0C,22,177,-894,-73,546,0,
2023/11/07 16:35:00.251,82019F0C,23,174,-898,-71,546,0,
2023/11/07 16:35:01.198,82019F0C,24,177,-895,-74,543,0,
2023/11/07 16:35:02.145,82019F0C,25,174,-895,-67,544,0,
2023/11/07 16:35:03.092,82019F0C,26,174,-899,-61,545,0,
2023/11/07 16:35:04.015,82019F0C,27,174,-897,-70,544,0,
2023/11/07 16:35:04.965,82019F0C,28,174,-898,-69,547,0,
2023/11/07 16:35:05.899,82019F0C,29,174,-894,-66,541,0,
2023/11/07 16:35:06.833,82019F0C,30,177,-899,-66,545,0,
2023/11/07 16:35:07.771,82019F0C,31,177,-899,-69,542,0,
2023/11/07 16:35:08.702,82019F0C,32,174,-897,-68,546,0,
2023/11/07 16:35:09.641,82019F0C,33,171,-902,-60,538,0,
2023/11/07 16:35:10.572,82019F0C,34,168,-904,-53,525,0,
2023/11/07 16:35:11.514,82019F0C,35,165,-912,-55,520,0,
2023/11/07 16:35:12.445,82019F0C,36,177,-907,-37,522,0,
2023/11/07 16:35:13.397,82019F0C,37,177,-906,-37,524,0,
2023/11/07 16:35:14.329,82019F0C,38,159,-898,-61,539,0,
2023/11/07 16:35:15.260,82019F0C,39,159,-909,-48,522,0,
2023/11/07 16:35:16.197,82019F0C,40,177,-923,-47,520,0,
2023/11/07 16:35:17.131,82019F0C,41,102,-993,59,298,0,
2023/11/07 16:35:18.073,82019F0C,42,102,-1017,35,248,0,
2023/11/07 16:35:22.353,82019F2E,1,150,-989,-58,209,0,
2023/11/07 16:35:23.013,82019F2E,2,168,-983,54,382,0,
2023/11/07 16:35:23.658,82019F2E,3,168,-973,49,373,0,
2023/11/07 16:35:24.297,82019F2E,4,168,-981,50,377,0,
2023/11/07 16:35:24.950,82019F2E,5,162,-981,58,373,0,
2023/11/07 16:35:25.601,82019F2E,6,156,-981,49,380,0,
2023/11/07 16:35:26.241,82019F2E,7,162,-983,56,373,0,
2023/11/07 16:35:26.913,82019F2E,8,159,-981,49,368,0,
2023/11/07 16:35:51.340,82019F2E,1,159,-971,47,359,0,
2023/11/07 16:35:57.142,82019F2E,1,162,-971,48,361,0,
2023/11/07 16:35:58.075,82019F2E,2,159,-978,48,367,0,
2023/11/07 16:35:59.012,82019F2E,3,162,-974,52,353,0,
2023/11/07 16:35:59.947,82019F2E,4,162,-978,39,357,0,
2023/11/07 16:36:00.882,82019F2E,5,159,-979,50,352,0,
2023/11/07 16:36:01.825,82019F2E,6,153,-971,51,358,0,
2023/11/07 16:36:02.762,82019F2E,7,162,-967,69,380,0,
2023/11/07 16:36:03.703,82019F2E,8,168,-957,32,382,0,
2023/11/07 16:36:04.647,82019F2E,9,171,-965,35,393,0,
2023/11/07 16:36:05.570,82019F2E,10,171,-969,40,386,0,
2023/11/07 16:36:06.503,82019F2E,11,171,-966,37,385,0,
2023/11/07 16:36:07.460,82019F2E,12,168,-967,41,389,0,
2023/11/07 16:36:08.390,82019F2E,13,177,-967,45,380,0,
2023/11/07 16:36:09.351,82019F2E,14,177,-969,48,387,0,
2023/11/07 16:36:10.297,82019F2E,15,177,-966,47,388,0,
2023/11/07 16:36:11.220,82019F2E,16,177,-964,46,389,0,
2023/11/07 16:36:12.149,82019F2E,17,177,-968,46,395,0,
2023/11/07 16:36:13.104,82019F2E,18,177,-967,49,385,0,
2023/11/07 16:36:14.034,82019F2E,19,174,-963,41,381,0,
2023/11/07 16:36:14.977,82019F2E,20,159,-970,67,372,0,
2023/11/07 16:36:15.907,82019F2E,21,156,-976,55,376,0,
2023/11/07 16:36:16.851,82019F2E,22,111,-980,-69,337,0,
2023/11/07 16:36:25.995,8201A0CE,1,159,-1018,-168,176,0,
2023/11/07 16:36:26.638,8201A0CE,2,138,-1041,-5,258,0,
2023/11/07 16:36:27.279,8201A0CE,3,168,-1092,14,302,0,
2023/11/07 16:36:27.898,8201A0CE,4,162,-1017,40,329,0,
2023/11/07 16:36:28.542,8201A0CE,5,162,-1014,47,326,0,
2023/11/07 16:36:29.182,8201A0CE,6,165,-1020,39,324,0,
2023/11/07 16:36:29.815,8201A0CE,7,162,-1014,40,328,0,
2023/11/07 16:36:30.442,8201A0CE,8,162,-1015,41,324,0,
2023/11/07 16:36:31.094,8201A0CE,9,162,-1021,40,318,0,
2023/11/07 16:36:31.720,8201A0CE,10,162,-1020,39,321,0,
2023/11/07 16:36:32.353,8201A0CE,11,162,-1022,43,321,0,
2023/11/07 16:36:55.091,8201A0CE,1,168,-1025,51,296,0,
2023/11/07 16:37:00.021,8201A0CE,1,168,-1030,54,303,0,
2023/11/07 16:37:00.992,8201A0CE,2,162,-1029,51,300,0,
2023/11/07 16:37:01.954,8201A0CE,3,162,-1026,50,295,0,
2023/11/07 16:37:02.915,8201A0CE,4,162,-1028,49,298,0,
2023/11/07 16:37:03.885,8201A0CE,5,162,-1028,47,291,0,
2023/11/07 16:37:04.845,8201A0CE,6,162,-1028,55,295,0,
2023/11/07 16:37:05.808,8201A0CE,7,156,-1026,55,302,0,
2023/11/07 16:37:06.788,8201A0CE,8,177,-1019,49,308,0,
2023/11/07 16:37:07.730,8201A0CE,9,177,-1019,45,314,0,
2023/11/07 16:37:08.702,8201A0CE,10,168,-1020,49,324,0,
2023/11/07 16:37:09.657,8201A0CE,11,180,-1015,44,316,0,
2023/11/07 16:37:10.619,8201A0CE,12,162,-1022,69,306,0,
2023/11/07 16:37:11.585,8201A0CE,13,171,-1026,61,296,0,
2023/11/07 16:37:12.557,8201A0CE,14,171,-1025,61,291,0,
2023/11/07 16:37:13.511,8201A0CE,15,171,-1028,61,297,0,
2023/11/07 16:37:14.477,8201A0CE,16,171,-1026,60,299,0,
2023/11/07 16:37:15.440,8201A0CE,17,171,-1022,60,298,0,
2023/11/07 16:37:16.397,8201A0CE,18,174,-1024,59,294,0,
2023/11/07 16:37:17.373,8201A0CE,19,174,-1024,61,297,0,
2023/11/07 16:37:18.330,8201A0CE,20,174,-1028,60,294,0,
2023/11/07 16:37:19.284,8201A0CE,21,174,-1028,64,291,0,
2023/11/07 16:37:20.265,8201A0CE,22,171,-1026,63,296,0,
2023/11/07 16:37:21.225,8201A0CE,23,174,-1026,65,297,0,
2023/11/07 16:37:22.200,8201A0CE,24,174,-1027,62,297,0,
2023/11/07 16:37:23.161,8201A0CE,25,171,-1030,59,290,0,
2023/11/07 16:37:24.121,8201A0CE,26,162,-1030,58,296,0,
2023/11/07 16:37:25.081,8201A0CE,27,162,-1028,62,299,0,
2023/11/07 16:37:26.042,8201A0CE,28,150,-1041,66,262,0,
2023/11/07 16:37:34.117,820198C1,1,147,-1005,-183,144,0,
2023/11/07 16:37:34.759,820198C1,2,171,-942,120,359,0,
2023/11/07 16:37:35.410,820198C1,3,177,-978,4,343,0,
2023/11/07 16:37:36.080,820198C1,4,174,-980,1,343,0,
2023/11/07 16:37:36.711,820198C1,5,177,-983,2,342,0,
2023/11/07 16:37:37.365,820198C1,6,177,-983,3,347,0,
2023/11/07 16:37:38.016,820198C1,7,180,-978,4,343,0,
2023/11/07 16:38:05.685,820198C1,1,177,-982,3,350,0,
2023/11/07 16:38:10.808,820198C1,1,177,-984,1,349,0,
2023/11/07 16:38:11.829,820198C1,2,177,-985,1,351,0,
2023/11/07 16:38:12.869,820198C1,3,174,-986,4,352,0,
2023/11/07 16:38:13.894,820198C1,4,168,-989,3,344,0,
2023/11/07 16:38:14.914,820198C1,5,165,-984,4,348,0,
2023/11/07 16:38:15.940,820198C1,6,165,-984,1,342,0,
2023/11/07 16:38:16.960,820198C1,7,162,-987,1,352,0,
2023/11/07 16:38:17.992,820198C1,8,168,-988,2,349,0,
2023/11/07 16:38:19.013,820198C1,9,156,-987,-1,349,0,
2023/11/07 16:38:20.038,820198C1,10,153,-988,-2,347,0,
2023/11/07 16:38:21.064,820198C1,11,159,-983,-2,351,0,
2023/11/07 16:38:22.093,820198C1,12,156,-987,-3,353,0,
2023/11/07 16:38:23.124,820198C1,13,150,-986,-5,346,0,
2023/11/07 16:38:24.153,820198C1,14,171,-1000,-16,376,0,
2023/11/07 16:38:32.764,8201A1C7,1,171,-975,78,353,0,
2023/11/07 16:38:33.408,8201A1C7,2,174,-974,77,355,0,
2023/11/07 16:38:34.059,8201A1C7,3,174,-975,78,357,0,
2023/11/07 16:39:01.906,8201A1C7,1,177,-964,67,373,0,
2023/11/07 16:39:02.883,8201A1C7,2,171,-963,67,374,0,
2023/11/07 16:39:03.859,8201A1C7,3,168,-960,68,372,0,
2023/11/07 16:39:04.821,8201A1C7,4,171,-962,65,375,0,
2023/11/07 16:39:05.795,8201A1C7,5,171,-965,68,368,0,
2023/11/07 16:39:06.764,8201A1C7,6,171,-965,65,376,0,
2023/11/07 16:39:07.742,8201A1C7,7,168,-968,63,380,0,
2023/11/07 16:39:08.707,8201A1C7,8,171,-963,70,375,0,
2023/11/07 16:39:09.678,8201A1C7,9,183,-962,64,381,0,
2023/11/07 16:39:10.644,8201A1C7,10,183,-952,40,411,0,
2023/11/07 16:39:11.618,8201A1C7,11,177,-953,44,408,0,
2023/11/07 16:39:12.570,8201A1C7,12,177,-954,53,413,0,
2023/11/07 16:39:13.551,8201A1C7,13,177,-950,51,413,0,
2023/11/07 16:39:14.513,8201A1C7,14,174,-948,72,414,0,
2023/11/07 16:39:15.480,8201A1C7,15,180,-947,63,406,0,
2023/11/07 16:39:16.452,8201A1C7,16,183,-950,64,408,0,
2023/11/07 16:39:17.404,8201A1C7,17,180,-952,65,409,0,
2023/11/07 16:39:18.380,8201A1C7,18,180,-950,67,408,0,
2023/11/07 16:39:19.343,8201A1C7,19,180,-951,65,406,0,
2023/11/07 16:39:20.321,8201A1C7,20,180,-956,69,408,0,
2023/11/07 16:39:21.278,8201A1C7,21,180,-953,66,408,0,
2023/11/07 16:39:22.247,8201A1C7,22,168,-954,68,404,0,
