20230810_15:14:25.149,82019F2E,4405,213
20230810_15:14:25.152,82019EBA,4481,204
20230810_15:14:25.155,820198C1,377,207
20230810_15:14:25.157,82019F2E,4406,213
20230810_15:14:25.158,82019EBA,4482,204
20230810_15:14:25.161,820198C1,378,210
20230810_15:14:25.163,82019F2E,4407,213
20230810_15:14:25.164,82019EBA,4483,204
20230810_15:14:25.167,820198C1,379,210
20230810_15:14:25.169,82019EBA,4484,204
20230810_15:14:25.172,820198C1,380,207
20230810_15:14:25.174,82019F2E,4409,213
20230810_15:14:25.176,82019EBA,4485,201
20230810_15:14:25.178,820198C1,381,207
20230810_15:14:25.179,82019F2E,4410,213
20230810_15:14:25.181,82019EBA,4486,201
20230810_15:14:25.183,82019F2E,4411,213
20230810_15:14:25.184,820198C1,383,210
20230810_15:14:25.188,82019F2E,4412,213
20230810_15:14:25.190,82019EBA,4488,204
20230810_15:14:25.192,820198C1,384,207
20230810_15:14:25.194,82019F2E,4413,213
20230810_15:14:25.195,82019EBA,4489,204
20230810_15:14:25.205,82019F2E,4414,213
20230810_15:14:25.214,82019EBA,4490,204
20230810_15:14:25.223,82019F2E,4415,213
20230810_15:14:25.225,820198C1,387,207
20230810_15:14:25.226,82019F2E,4416,213
20230810_15:14:25.227,820198C1,388,207
20230810_15:14:25.228,82019F2E,4417,213
20230810_15:14:25.230,820198C1,389,207
20230810_15:14:25.232,82019F2E,4418,213
20230810_15:14:25.234,820198C1,390,207
20230810_15:14:25.236,82019EBA,4494,204
20230810_15:14:25.239,82019F2E,4419,213
20230810_15:14:25.240,820198C1,391,207
20230810_15:14:25.241,82019F2E,4420,213
20230810_15:14:25.243,82019EBA,4496,204
20230810_15:14:25.244,82019F2E,4421,213
20230810_15:14:25.245,820198C1,393,207
20230810_15:14:25.246,82019EBA,4497,204
20230810_15:14:25.248,82019F2E,4422,213
20230810_15:14:25.249,820198C1,394,210
20230810_15:14:25.250,82019EBA,4498,201
20230810_15:14:25.253,82019F2E,4423,213
20230810_15:14:25.256,820198C1,395,207
20230810_15:14:25.258,82019EBA,4499,204
20230810_15:14:25.259,82019EBA,4500,201
20230810_15:14:25.260,82019F2E,4425,213
20230810_15:14:25.261,820198C1,397,210
20230810_15:14:25.263,82019EBA,4501,204
20230810_15:14:25.264,82019F2E,4426,213
20230810_15:14:25.265,820198C1,398,207
20230810_15:14:25.266,82019EBA,4502,204
20230810_15:14:25.268,82019F2E,4427,213
20230810_15:14:25.272,820198C1,399,210
20230810_15:14:25.273,82019EBA,4503,204
20230810_15:14:25.274,82019F2E,4428,213
20230810_15:14:25.276,820198C1,400,210
20230810_15:14:25.277,82019EBA,4504,204
20230810_15:14:25.278,82019F2E,4429,213
20230810_15:14:25.280,820198C1,401,207
20230810_15:14:25.281,82019EBA,4505,204
20230810_15:14:25.282,82019F2E,4430,213
20230810_15:14:25.283,820198C1,402,210
20230810_15:14:25.285,82019EBA,4506,204
20230810_15:14:25.288,82019F2E,4431,213
20230810_15:14:25.291,82019EBA,4507,204
20230810_15:14:25.292,82019F2E,4432,213
20230810_15:14:25.293,820198C1,404,207
20230810_15:14:25.295,82019EBA,4508,204
20230810_15:14:25.296,820198C1,405,207
20230810_15:14:25.297,82019EBA,4509,201
20230810_15:14:25.298,82019F2E,4434,213
20230810_15:14:25.299,82019EBA,4510,204
20230810_15:14:25.301,820198C1,407,207
20230810_15:14:25.305,82019EBA,4511,204
20230810_15:14:25.306,820198C1,408,207
20230810_15:14:25.307,82019EBA,4512,204
20230810_15:14:25.309,820198C1,409,207
20230810_15:14:25.310,82019EBA,4513,204
20230810_15:14:25.311,820198C1,410,207
20230810_15:14:25.314,82019EBA,4514,204
20230810_15:14:25.317,82019EBA,4515,204
20230810_15:14:25.321,82019F2E,4440,213
20230810_15:14:25.323,82019EBA,4516,201
20230810_15:14:25.324,82019F2E,4441,213
20230810_15:14:25.325,820198C1,414,210
20230810_15:14:25.326,82019F2E,4442,213
20230810_15:14:25.328,820198C1,415,210
20230810_15:14:25.329,82019F2E,4443,213
20230810_15:14:25.330,820198C1,416,210
20230810_15:14:25.331,82019EBA,4519,204
20230810_15:14:25.333,82019F2E,4444,213
20230810_15:14:25.335,820198C1,417,207
20230810_15:14:25.337,82019EBA,4520,201
20230810_15:14:25.339,82019F2E,4445,213
20230810_15:14:25.341,820198C1,418,210
20230810_15:14:25.342,82019EBA,4521,204
20230810_15:14:25.343,82019F2E,4446,213
20230810_15:14:25.344,820198C1,419,207
20230810_15:14:25.346,82019EBA,4522,204
20230810_15:14:25.347,82019F2E,4447,213
20230810_15:14:25.348,820198C1,420,207
20230810_15:14:25.349,82019EBA,4523,204
20230810_15:14:25.352,82019F2E,4448,213
20230810_15:14:25.355,820198C1,421,207
20230810_15:14:25.356,82019EBA,4524,204
20230810_15:14:25.358,82019F2E,4449,213
20230810_15:14:25.359,82019EBA,4525,204
20230810_15:14:25.363,820198C1,423,207
20230810_15:14:25.364,82019EBA,4526,204
20230810_15:14:25.367,820198C1,424,207
20230810_15:14:25.369,82019EBA,4527,204
20230810_15:14:25.372,82019F2E,4452,213
20230810_15:14:25.373,820198C1,425,207
20230810_15:14:25.375,82019EBA,4528,201
20230810_15:14:25.379,82019EBA,4529,204
20230810_15:14:25.380,820198C1,427,210
20230810_15:14:25.381,82019EBA,4530,201
20230810_15:14:25.383,820198C1,428,210
20230810_15:14:25.384,82019EBA,4531,204
20230810_15:14:25.387,820198C1,429,210
20230810_15:14:25.389,82019F2E,4457,213
20230810_15:14:25.390,820198C1,430,207
20230810_15:14:25.392,82019EBA,4533,201
20230810_15:14:25.393,820198C1,431,207
20230810_15:14:25.394,82019EBA,4534,204
20230810_15:14:25.395,820198C1,432,210
20230810_15:14:25.397,82019F2E,4460,213
20230810_15:14:25.398,820198C1,433,207
20230810_15:14:25.399,82019F2E,4461,219
20230810_15:14:25.400,820198C1,434,207
20230810_15:14:25.404,82019F2E,4462,213
20230810_15:14:25.406,820198C1,436,210
20230810_15:14:25.407,82019F2E,4464,213
20230810_15:14:25.408,820198C1,437,207
20230810_15:14:25.409,82019F2E,4465,213
20230810_15:14:25.412,82019F2E,4466,213
20230810_15:14:27.172,82019F2E,4467,213
20230810_15:14:27.174,82019F2E,4468,213
20230810_15:14:27.176,82019F2E,4469,213
20230810_15:14:27.177,82019F2E,4470,213
20230810_15:14:27.181,820198C1,444,207
20230810_15:14:27.182,82019EBA,4546,201
20230810_15:14:27.184,820198C1,445,207
20230810_15:14:27.186,82019EBA,4547,204
20230810_15:14:27.188,820198C1,446,207
20230810_15:14:27.190,82019EBA,4548,201
20230810_15:14:27.191,82019F2E,4474,213
20230810_15:14:27.192,82019EBA,4549,204
20230810_15:14:27.194,820198C1,448,207
20230810_15:14:27.195,82019F2E,4475,213
20230810_15:14:27.197,82019EBA,4550,204
20230810_15:14:27.198,820198C1,449,207
20230810_15:14:27.200,82019F2E,4476,213
20230810_15:14:27.202,82019EBA,4551,204
20230810_15:14:27.204,820198C1,450,207
20230810_15:14:27.206,82019F2E,4477,213
20230810_15:14:27.208,82019EBA,4552,201
20230810_15:14:27.209,820198C1,451,210
20230810_15:14:27.211,82019EBA,4553,204
20230810_15:14:27.212,820198C1,452,210
20230810_15:14:27.212,82019EBA,4554,204
20230810_15:14:27.212,820198C1,453,207
20230810_15:14:27.218,82019EBA,4555,204
20230810_15:14:27.220,820198C1,454,207
20230810_15:14:27.222,82019EBA,4556,204
20230810_15:14:27.224,820198C1,455,210
20230810_15:14:27.225,82019EBA,4557,204
20230810_15:14:27.227,820198C1,456,207
20230810_15:14:27.228,82019F2E,4483,213
20230810_15:14:27.230,82019EBA,4558,204
20230810_15:14:27.230,820198C1,457,207
20230810_15:14:27.230,82019F2E,4484,213
20230810_15:14:27.235,82019EBA,4559,204
20230810_15:14:27.237,820198C1,458,210
20230810_15:14:27.239,82019F2E,4485,213
20230810_15:14:27.240,82019EBA,4560,204
20230810_15:14:27.242,820198C1,459,207
20230810_15:14:27.243,82019F2E,4486,213
20230810_15:14:27.245,82019EBA,4561,204
20230810_15:14:27.246,820198C1,460,207
20230810_15:14:27.246,82019F2E,4487,213
20230810_15:14:27.246,82019EBA,4562,204
20230810_15:14:27.252,820198C1,461,207
20230810_15:14:27.255,82019F2E,4488,213
20230810_15:14:27.256,82019EBA,4563,204
20230810_15:14:27.257,820198C1,462,207
20230810_15:14:27.258,82019F2E,4489,213
20230810_15:14:27.260,82019EBA,4564,204
20230810_15:14:27.261,820198C1,463,207
20230810_15:14:27.262,82019F2E,4490,213
20230810_15:14:27.263,82019EBA,4565,204
20230810_15:14:27.264,820198C1,464,207
20230810_15:14:27.266,82019F2E,4491,213
20230810_15:14:27.267,82019EBA,4566,204
20230810_15:14:30.027,82019F2E,4492,213
20230810_15:14:30.028,82019EBA,4567,201
20230810_15:14:30.030,82019F2E,4493,213
20230810_15:14:30.031,82019EBA,4568,201
20230810_15:14:30.033,820198C1,468,207
20230810_15:14:30.034,82019F2E,4495,213
20230810_15:14:30.036,820198C1,469,210
20230810_15:14:30.038,82019F2E,4496,213
20230810_15:14:30.039,820198C1,470,207
20230810_15:14:30.042,82019F2E,4497,213
20230810_15:14:30.043,820198C1,471,207
20230810_15:14:30.045,82019EBA,4572,201
20230810_15:14:30.047,82019F2E,4498,216
20230810_15:14:30.048,82019F2E,4499,213
20230810_15:14:30.049,82019EBA,4574,204
20230810_15:14:30.051,82019F2E,4500,213
20230810_15:14:30.054,820198C1,474,207
20230810_15:14:30.055,82019EBA,4575,204
20230810_15:14:30.057,82019F2E,4501,213
20230810_15:14:30.058,820198C1,475,207
20230810_15:14:30.059,82019EBA,4576,204
20230810_15:14:30.061,82019F2E,4502,213
20230810_15:14:30.062,820198C1,476,210
20230810_15:14:30.063,82019EBA,4577,204
20230810_15:14:30.065,82019F2E,4503,213
20230810_15:14:30.066,820198C1,477,210
20230810_15:14:30.068,82019EBA,4578,201
20230810_15:14:30.070,82019F2E,4504,213
20230810_15:14:30.071,82019EBA,4579,204
20230810_15:14:30.073,82019F2E,4505,213
20230810_15:14:30.074,82019EBA,4580,201
20230810_15:14:30.076,82019F2E,4506,213
20230810_15:14:30.077,82019EBA,4581,204
20230810_15:14:30.078,820198C1,481,207
20230810_15:14:30.080,82019EBA,4582,201
20230810_15:14:30.081,820198C1,482,207
20230810_15:14:30.082,82019EBA,4583,204
20230810_15:14:30.085,82019F2E,4509,213
20230810_15:14:30.088,82019EBA,4584,204
20230810_15:14:30.090,820198C1,484,207
20230810_15:14:30.092,82019EBA,4585,201
20230810_15:14:30.093,820198C1,485,210
20230810_15:14:30.096,82019EBA,4586,204
20230810_15:14:30.097,820198C1,486,207
20230810_15:14:30.098,82019F2E,4512,213
20230810_15:14:30.100,820198C1,487,207
20230810_15:14:30.105,82019F2E,4513,213
20230810_15:14:30.106,82019EBA,4588,204
20230810_15:14:30.108,820198C1,488,210
20230810_15:14:30.109,82019F2E,4514,213
20230810_15:14:30.111,82019EBA,4589,204
20230810_15:14:30.112,820198C1,489,210
20230810_15:14:30.113,82019F2E,4515,213
20230810_15:14:30.115,82019EBA,4590,204
20230810_15:14:30.116,820198C1,490,207
20230810_15:14:30.120,82019F2E,4516,213
20230810_15:14:30.122,82019EBA,4591,204
20230810_15:14:30.123,820198C1,491,207
20230810_15:14:30.125,82019F2E,4517,213
20230810_15:14:30.126,82019EBA,4592,201
20230810_15:14:30.129,82019F2E,4518,213
20230810_15:14:30.130,82019EBA,4593,204
20230810_15:14:30.133,82019F2E,4519,213
20230810_15:14:30.136,82019EBA,4594,204
20230810_15:14:30.139,82019F2E,4520,213
20230810_15:14:30.140,82019EBA,4595,204
20230810_15:14:30.141,82019F2E,4521,213
20230810_15:14:30.143,820198C1,496,207
20230810_15:14:30.144,82019F2E,4522,213
20230810_15:14:30.145,820198C1,497,207
20230810_15:14:30.147,82019F2E,4523,213
20230810_15:14:30.148,82019EBA,4598,201
20230810_15:14:30.149,82019F2E,4524,213
20230810_15:14:30.153,82019EBA,4599,204
20230810_15:14:30.155,820198C1,500,207
20230810_15:14:30.156,82019EBA,4600,204
20230810_15:14:30.158,82019F2E,4526,213
20230810_15:14:30.159,820198C1,501,207
20230810_15:14:30.160,82019EBA,4601,201
20230810_15:14:30.162,82019F2E,4527,213
20230810_15:14:30.808,820198C1,502,210
20230810_15:14:30.809,82019F2E,4528,213
20230810_15:14:30.811,820198C1,503,207
20230810_15:14:30.812,82019EBA,4603,204
20230810_15:14:30.814,82019F2E,4529,213
20230810_15:14:30.815,820198C1,504,210
20230810_15:14:30.816,82019EBA,4604,204
20230810_15:14:30.818,82019F2E,4530,213
20230810_15:14:30.819,820198C1,505,207
20230810_15:14:30.821,82019EBA,4605,204
20230810_15:14:30.823,82019F2E,4531,213
20230810_15:14:30.825,82019EBA,4606,204
20230810_15:14:30.826,82019F2E,4532,213
20230810_15:14:30.827,820198C1,507,207
20230810_15:14:30.829,82019EBA,4607,201
20230810_15:14:30.830,82019F2E,4533,213
20230810_15:14:30.831,820198C1,508,210
20230810_15:14:30.833,82019EBA,4608,204
20230810_15:14:30.835,820198C1,509,210
20230810_15:14:30.837,82019EBA,4609,204
20230810_15:14:30.838,82019F2E,4535,213
20230810_15:14:30.840,820198C1,510,207
20230810_15:14:30.841,82019F2E,4536,213
20230810_15:14:30.842,820198C1,511,207
20230810_15:14:30.844,82019EBA,4611,204
20230810_15:14:31.449,82019F2E,4537,213
20230810_15:14:31.453,820198C1,512,210
20230810_15:14:31.455,82019EBA,4612,201
20230810_15:14:31.457,82019F2E,4538,213
20230810_15:14:31.459,820198C1,513,207
20230810_15:14:31.460,82019EBA,4613,201
20230810_15:14:31.461,82019F2E,4539,213
20230810_15:14:31.463,820198C1,514,210
20230810_15:14:31.465,82019EBA,4614,204
20230810_15:14:31.466,82019F2E,4540,213
20230810_15:14:31.468,820198C1,515,207
20230810_15:14:31.470,82019EBA,4615,201
20230810_15:14:31.472,82019F2E,4541,213
20230810_15:14:31.475,82019EBA,4616,201
20230810_15:14:31.477,82019F2E,4542,213
20230810_15:14:31.478,82019EBA,4617,204
20230810_15:14:31.480,820198C1,518,207
20230810_15:14:31.482,82019EBA,4618,204
20230810_15:14:31.484,82019F2E,4544,213
20230810_15:14:31.485,82019EBA,4619,201
20230810_15:14:35.341,82019F2E,4545,213
20230810_15:14:35.342,82019EBA,4620,204
20230810_15:14:35.345,82019EBA,4621,204
20230810_15:14:35.347,82019F2E,4547,213
20230810_15:14:35.349,82019EBA,4622,204
20230810_15:14:35.352,82019F2E,4549,213
20230810_15:14:35.354,82019EBA,4624,201
20230810_15:14:35.357,820198C1,526,207
20230810_15:14:35.361,82019F2E,4551,213
20230810_15:14:35.363,820198C1,527,210
20230810_15:14:35.364,82019F2E,4552,213
20230810_15:14:35.367,820198C1,528,207
20230810_15:14:35.370,82019F2E,4553,213
20230810_15:14:35.372,820198C1,529,210
20230810_15:14:35.374,820198C1,530,207
20230810_15:14:35.376,820198C1,531,207
20230810_15:14:35.378,820198C1,532,207
20230810_15:14:35.379,820198C1,533,207
20230810_15:14:35.381,820198C1,534,210
20230810_15:14:35.384,820198C1,535,210
20230810_15:14:35.387,82019F2E,4560,213
20230810_15:14:35.389,820198C1,536,210
20230810_15:14:35.390,82019EBA,4635,201
20230810_15:14:35.391,820198C1,537,207
20230810_15:14:35.393,82019F2E,4562,213
20230810_15:14:35.395,820198C1,538,207
20230810_15:14:35.397,82019F2E,4563,213
20230810_15:14:35.402,820198C1,539,210
20230810_15:14:35.404,82019F2E,4564,213
20230810_15:14:35.407,820198C1,540,210
20230810_15:14:35.408,82019F2E,4565,213
20230810_15:14:35.410,820198C1,541,210
20230810_15:14:35.411,82019F2E,4566,213
20230810_15:14:35.413,82019EBA,4640,201
20230810_15:14:35.415,82019F2E,4567,213
20230810_15:14:35.420,820198C1,543,207
20230810_15:14:35.421,82019F2E,4568,213
20230810_15:14:35.422,82019EBA,4642,204
20230810_15:14:35.424,820198C1,544,207
20230810_15:14:35.425,82019F2E,4569,213
20230810_15:14:35.426,820198C1,545,207
20230810_15:14:35.427,82019EBA,4644,204
20230810_15:14:35.429,820198C1,546,210
20230810_15:14:35.430,82019F2E,4571,213
20230810_15:14:35.431,82019EBA,4645,204
20230810_15:14:35.434,820198C1,547,207
20230810_15:14:35.436,82019F2E,4572,213
20230810_15:14:35.438,82019EBA,4646,201
20230810_15:14:35.439,820198C1,548,210
20230810_15:14:35.441,82019F2E,4573,213
20230810_15:14:35.442,82019EBA,4647,204
20230810_15:14:35.443,82019F2E,4574,213
20230810_15:14:35.444,82019EBA,4648,204
20230810_15:14:35.445,82019F2E,4575,213
20230810_15:14:35.447,82019EBA,4649,204
20230810_15:14:35.448,82019F2E,4576,213
20230810_15:14:35.450,820198C1,552,207
20230810_15:14:35.453,82019F2E,4577,213
20230810_15:14:35.455,820198C1,553,207
20230810_15:14:35.456,82019F2E,4578,213
20230810_15:14:35.457,820198C1,554,207
20230810_15:14:35.458,82019EBA,4652,201
20230810_15:14:35.460,82019F2E,4579,213
20230810_15:14:35.461,820198C1,555,207
20230810_15:14:35.462,82019EBA,4653,201
20230810_15:14:35.463,82019F2E,4580,213
20230810_15:14:35.465,82019EBA,4654,201
20230810_15:14:35.467,82019F2E,4581,213
20230810_15:14:35.469,82019EBA,4655,204
20230810_15:14:35.471,82019F2E,4582,213
20230810_15:14:35.473,82019EBA,4656,201
20230810_15:14:35.474,820198C1,559,210
20230810_15:14:35.475,820198C1,560,207
20230810_15:14:35.476,82019EBA,4658,204
20230810_15:14:35.477,820198C1,561,207
20230810_15:14:35.478,82019EBA,4659,204
20230810_15:14:35.479,820198C1,562,207
20230810_15:14:35.482,82019EBA,4660,204
20230810_15:14:35.485,820198C1,563,207
20230810_15:14:35.487,82019F2E,4587,213
20230810_15:14:35.488,82019EBA,4661,204
20230810_15:14:35.489,820198C1,564,207
20230810_15:14:35.491,82019F2E,4588,213
20230810_15:14:35.492,82019EBA,4662,204
20230810_15:14:35.493,820198C1,565,210
20230810_15:14:35.498,82019F2E,4589,213
20230810_15:14:35.504,82019EBA,4663,204
20230810_15:14:35.512,820198C1,566,207
20230810_15:14:35.522,82019F2E,4590,213
20230810_15:14:35.523,82019EBA,4664,204
20230810_15:14:35.524,820198C1,567,210
20230810_15:14:35.525,82019F2E,4591,213
20230810_15:14:35.526,82019EBA,4665,204
20230810_15:14:35.528,820198C1,568,210
20230810_15:14:35.529,82019F2E,4592,213
20230810_15:14:35.530,82019EBA,4666,204
20230810_15:14:35.531,820198C1,569,207
20230810_15:14:35.534,82019F2E,4593,213
20230810_15:14:35.536,82019EBA,4667,204
20230810_15:14:35.613,820198C1,570,210
20230810_15:14:35.615,82019F2E,4594,213
20230810_15:14:35.616,82019EBA,4668,204
20230810_15:14:35.618,820198C1,571,207
20230810_15:14:35.619,82019F2E,4595,213
20230810_15:14:35.621,82019EBA,4669,201
20230810_15:14:35.623,820198C1,572,207
20230810_15:14:35.624,82019F2E,4596,213
20230810_15:14:35.625,82019EBA,4670,204
20230810_15:14:35.627,820198C1,573,207
20230810_15:14:35.629,82019F2E,4597,213
20230810_15:14:37.135,82019EBA,4671,204
20230810_15:14:37.136,820198C1,574,207
20230810_15:14:37.138,82019F2E,4598,213
20230810_15:14:37.139,82019EBA,4672,204
20230810_15:14:37.141,82019F2E,4599,213
20230810_15:14:37.145,82019EBA,4673,204
20230810_15:14:37.146,82019F2E,4600,213
20230810_15:14:37.148,82019EBA,4674,201
20230810_15:14:37.151,82019F2E,4601,213
20230810_15:14:37.153,82019EBA,4675,204
20230810_15:14:37.155,82019F2E,4602,213
20230810_15:14:37.156,820198C1,579,207
20230810_15:14:37.159,820198C1,580,207
20230810_15:14:37.160,82019F2E,4604,213
20230810_15:14:37.162,820198C1,581,207
20230810_15:14:37.166,82019F2E,4605,213
20230810_15:14:37.169,820198C1,582,207
20230810_15:14:37.171,82019EBA,4679,204
20230810_15:14:37.173,82019F2E,4606,213
20230810_15:14:37.175,820198C1,583,207
20230810_15:14:37.177,82019F2E,4607,213
20230810_15:14:37.179,820198C1,584,210
20230810_15:14:37.180,82019EBA,4681,204
20230810_15:14:37.183,82019F2E,4608,213
20230810_15:14:37.187,820198C1,585,207
20230810_15:14:37.189,82019EBA,4682,201
20230810_15:14:37.190,82019F2E,4609,213
20230810_15:14:37.192,82019EBA,4683,204
20230810_15:14:37.194,82019F2E,4610,213
20230810_15:14:37.195,820198C1,587,207
20230810_15:14:37.197,82019EBA,4684,201
20230810_15:14:37.202,82019F2E,4611,213
20230810_15:14:37.204,820198C1,588,207
20230810_15:14:37.206,82019EBA,4685,201
20230810_15:14:37.208,82019F2E,4612,213
20230810_15:14:37.210,820198C1,589,207
20230810_15:14:37.211,82019EBA,4686,204
20230810_15:14:37.213,82019F2E,4613,213
20230810_15:14:37.215,820198C1,590,207
20230810_15:14:37.219,82019EBA,4687,204
20230810_15:14:37.220,82019F2E,4614,213
20230810_15:14:37.221,820198C1,591,207
20230810_15:14:37.223,82019EBA,4688,201
20230810_15:14:37.224,82019F2E,4615,213
20230810_15:14:37.225,820198C1,592,210
20230810_15:14:37.226,82019EBA,4689,204
20230810_15:14:37.227,82019F2E,4616,213
20230810_15:14:40.743,820198C1,593,207
20230810_15:14:40.745,82019EBA,4690,204
20230810_15:14:40.746,82019F2E,4617,213
20230810_15:14:40.749,82019EBA,4691,204
20230810_15:14:40.751,82019F2E,4618,213
20230810_15:14:40.752,82019EBA,4692,201
20230810_15:14:40.754,82019F2E,4619,213
20230810_15:14:40.755,82019EBA,4693,204
20230810_15:14:40.758,82019F2E,4620,213
20230810_15:14:40.759,82019EBA,4694,204
20230810_15:14:40.761,820198C1,598,207
20230810_15:14:40.763,82019EBA,4695,204
20230810_15:14:40.765,820198C1,599,207
20230810_15:14:40.767,82019EBA,4696,204
20230810_15:14:40.769,820198C1,600,207
20230810_15:14:40.771,82019EBA,4697,201
20230810_15:14:40.772,820198C1,601,207
20230810_15:14:40.778,82019EBA,4698,201
20230810_15:14:40.780,82019F2E,4625,213
20230810_15:14:40.782,82019EBA,4699,204
20230810_15:14:40.786,82019F2E,4626,213
20230810_15:14:40.788,82019EBA,4700,204
20230810_15:14:40.790,82019F2E,4627,213
20230810_15:14:40.791,82019EBA,4701,204
20230810_15:14:40.793,82019F2E,4628,213
20230810_15:14:40.794,820198C1,606,207
20230810_15:14:40.796,82019F2E,4629,213
20230810_15:14:40.798,820198C1,607,207
20230810_15:14:40.800,82019F2E,4630,213
20230810_15:14:40.803,820198C1,608,210
20230810_15:14:40.807,820198C1,609,207
20230810_15:14:40.808,82019EBA,4705,204
20230810_15:14:40.810,820198C1,610,210
20230810_15:14:40.811,82019EBA,4706,204
20230810_15:14:40.813,820198C1,611,207
20230810_15:14:40.816,82019EBA,4707,201
20230810_15:14:40.819,820198C1,612,207
20230810_15:14:40.821,82019EBA,4708,204
20230810_15:14:40.822,820198C1,613,207
20230810_15:14:40.824,82019EBA,4709,204
20230810_15:14:40.825,82019F2E,4636,213
20230810_15:14:40.827,820198C1,614,207
20230810_15:14:40.829,82019EBA,4710,204
20230810_15:14:40.830,82019F2E,4637,213
20230810_15:14:40.832,820198C1,615,207
20230810_15:14:40.835,82019EBA,4711,201
20230810_15:14:40.837,82019F2E,4638,213
20230810_15:14:40.838,820198C1,616,210
20230810_15:14:40.839,82019EBA,4712,204
20230810_15:14:40.842,820198C1,617,207
20230810_15:14:40.843,82019EBA,4713,204
20230810_15:14:40.844,82019F2E,4640,213
20230810_15:14:40.846,82019EBA,4714,204
20230810_15:14:40.849,820198C1,619,210
20230810_15:14:40.851,82019EBA,4715,204
20230810_15:14:40.853,820198C1,620,210
20230810_15:14:40.855,82019EBA,4716,204
20230810_15:14:40.856,820198C1,621,207
20230810_15:14:40.857,82019EBA,4717,204
20230810_15:14:40.859,820198C1,622,207
20230810_15:14:40.860,82019EBA,4718,201
20230810_15:14:40.861,820198C1,623,210
20230810_15:14:40.862,82019EBA,4719,204
20230810_15:14:40.864,820198C1,624,207
20230810_15:14:40.866,82019EBA,4720,204
20230810_15:14:40.868,820198C1,625,207
20230810_15:14:40.870,82019EBA,4721,204
20230810_15:14:40.871,82019F2E,4649,213
20230810_15:14:40.872,82019F2E,4650,213
20230810_15:14:40.874,820198C1,628,207
20230810_15:14:40.875,82019F2E,4651,213
20230810_15:14:40.876,820198C1,629,207
20230810_15:14:40.877,82019F2E,4652,213
20230810_15:14:40.879,820198C1,630,207
20230810_15:14:40.880,82019F2E,4653,213
20230810_15:14:40.881,820198C1,631,207
20230810_15:14:40.884,82019F2E,4654,213
20230810_15:14:40.885,82019F2E,4655,213
20230810_15:14:40.887,82019F2E,4656,213
20230810_15:14:40.889,82019F2E,4657,213
20230810_15:14:40.890,820198C1,636,207
20230810_15:14:40.891,82019EBA,4731,201
20230810_15:14:40.892,820198C1,637,210
20230810_15:14:40.893,82019EBA,4732,201
20230810_15:14:40.895,820198C1,638,210
20230810_15:14:40.896,82019EBA,4733,201
20230810_15:14:40.897,820198C1,639,207
20230810_15:14:40.908,82019EBA,4734,201
20230810_15:14:40.910,820198C1,640,207
20230810_15:14:40.989,82019F2E,4662,213
20230810_15:14:40.990,82019EBA,4735,204
20230810_15:14:40.992,820198C1,641,207
20230810_15:14:41.764,82019F2E,4663,213
20230810_15:14:41.764,82019EBA,4736,201
20230810_15:14:41.764,820198C1,642,210
20230810_15:14:41.764,82019F2E,4664,213
20230810_15:14:41.781,82019EBA,4737,204
20230810_15:14:41.782,820198C1,643,210
20230810_15:14:41.784,82019F2E,4665,213
20230810_15:14:41.785,82019EBA,4738,204
20230810_15:14:41.787,820198C1,644,207
20230810_15:14:41.789,82019F2E,4666,213
20230810_15:14:41.791,82019EBA,4739,201
20230810_15:14:41.792,82019F2E,4667,213
20230810_15:14:41.794,82019EBA,4740,204
20230810_15:14:41.796,820198C1,646,207
20230810_15:14:41.798,82019F2E,4668,213
20230810_15:14:41.799,82019EBA,4741,201
20230810_15:14:41.801,820198C1,647,210
20230810_15:14:41.803,82019F2E,4669,213
20230810_15:14:41.805,82019EBA,4742,201
20230810_15:14:41.806,820198C1,648,207
20230810_15:14:41.807,82019F2E,4670,213
20230810_15:14:41.808,82019EBA,4743,204
20230810_15:14:41.809,820198C1,649,207
20230810_15:14:41.811,82019F2E,4671,213
20230810_15:14:41.812,82019EBA,4744,204
20230810_15:14:41.814,820198C1,650,210
20230810_15:14:41.816,82019F2E,4672,213
20230810_15:14:41.817,82019EBA,4745,204
20230810_15:14:41.819,820198C1,651,207
20230810_15:14:41.821,82019F2E,4673,213
20230810_15:14:41.822,82019EBA,4746,204
20230810_15:14:41.824,820198C1,652,207
20230810_15:14:41.825,82019F2E,4674,213
20230810_15:14:44.653,82019EBA,4747,204
20230810_15:14:44.655,82019F2E,4675,213
20230810_15:14:44.656,82019EBA,4748,201
20230810_15:14:44.658,820198C1,654,207
20230810_15:14:44.659,82019F2E,4676,213
20230810_15:14:44.660,82019EBA,4749,201
20230810_15:14:44.663,820198C1,655,207
20230810_15:14:44.665,82019F2E,4677,213
20230810_15:14:44.667,82019EBA,4750,201
20230810_15:14:44.669,820198C1,656,210
20230810_15:14:44.670,82019F2E,4678,213
20230810_15:14:44.671,82019EBA,4751,204
20230810_15:14:44.673,820198C1,657,210
20230810_15:14:44.674,82019F2E,4679,213
20230810_15:14:44.676,820198C1,658,207
20230810_15:14:44.677,82019F2E,4680,213
20230810_15:14:44.679,82019EBA,4753,201
20230810_15:14:44.681,82019F2E,4681,213
20230810_15:14:44.683,820198C1,660,207
20230810_15:14:44.685,82019F2E,4682,213
20230810_15:14:44.686,820198C1,661,207
20230810_15:14:44.688,82019F2E,4683,213
20230810_15:14:44.690,820198C1,662,210
