時間,論理ID,タグID,中継器ID,送信番号,電波強度,電源電圧,piNo
2023/05/16 16:42:32.003,1,82019EBB,No Relay,843,216,2850,6
2023/05/16 16:42:32.175,1,82018DBB,No Relay,869,144,2940,3
2023/05/16 16:42:32.175,1,82018DBB,No Relay,869,186,2940,6
2023/05/16 16:42:32.285,1,82019C9E,No Relay,868,183,2970,6
2023/05/16 16:42:32.300,1,82019C9E,No Relay,868,135,2970,3
2023/05/16 16:42:32.331,1,82019543,No Relay,925,210,2880,6
2023/05/16 16:42:32.331,1,82019543,No Relay,925,162,2880,3
2023/05/16 16:42:32.488,1,8201A0FF,No Relay,868,159,3050,3
2023/05/16 16:42:33.769,1,82019CF3,No Relay,833,177,2690,3
2023/05/16 16:42:33.941,1,82019A5C,No Relay,849,177,3050,6
2023/05/16 16:42:33.956,1,82019A5C,No Relay,849,168,3050,3
2023/05/16 16:42:34.128,1,82019F0C,No Relay,856,168,3120,6
2023/05/16 16:42:34.144,1,82019F0C,No Relay,856,174,3120,3
2023/05/16 16:42:34.519,1,82019EBB,No Relay,844,216,2830,6
2023/05/16 16:42:34.706,1,82019C9E,No Relay,869,183,2970,6
2023/05/16 16:42:34.706,1,82019C9E,No Relay,869,138,2970,3
2023/05/16 16:42:34.894,1,82019543,No Relay,926,210,2880,6
2023/05/16 16:42:34.894,1,82019CFB,No Relay,909,171,2690,6
2023/05/16 16:42:34.909,1,82019CFB,No Relay,909,177,2690,3
2023/05/16 16:42:34.909,1,82019543,No Relay,926,159,2880,3
2023/05/16 16:42:35.112,1,8201A0FF,No Relay,869,195,3050,6
2023/05/16 16:42:35.112,1,8201A0FF,No Relay,869,159,3050,3
2023/05/16 16:42:36.456,1,82019A5C,No Relay,850,177,3050,6
2023/05/16 16:42:36.472,1,82019A5C,No Relay,850,168,3050,3
2023/05/16 16:42:36.660,1,82019F0C,No Relay,857,177,3120,3
2023/05/16 16:42:36.675,1,82019F0C,No Relay,857,168,3120,6
2023/05/16 16:42:36.863,1,82019CF3,No Relay,834,183,2690,6
2023/05/16 16:42:36.878,1,82019CF3,No Relay,834,177,2690,3
2023/05/16 16:42:37.050,1,82019EBB,No Relay,845,213,2830,6
2023/05/16 16:42:37.159,1,82019C9E,No Relay,870,183,2970,6
2023/05/16 16:42:37.159,1,82019C9E,No Relay,870,132,2970,3
2023/05/16 16:42:37.628,1,82019B41,No Relay,923,174,2940,3
2023/05/16 16:42:37.628,1,82019B41,No Relay,923,195,2940,6
2023/05/16 16:42:37.769,1,82019543,No Relay,927,168,2880,3
2023/05/16 16:42:37.769,1,82019543,No Relay,927,210,2880,6
2023/05/16 16:42:38.847,1,82019A5C,No Relay,851,168,3050,3
2023/05/16 16:42:39.331,1,82019F0C,No Relay,858,162,3120,6
2023/05/16 16:42:39.331,1,82019F0C,No Relay,858,177,3120,3
2023/05/16 16:42:39.519,1,82019CF3,No Relay,835,180,2690,6
2023/05/16 16:42:39.534,1,82019CF3,No Relay,835,180,2690,3
2023/05/16 16:42:39.816,1,82019EBB,No Relay,846,174,2830,3
2023/05/16 16:42:39.816,1,82019EBB,No Relay,846,216,2830,6
2023/05/16 16:42:39.863,1,82018DBB,No Relay,872,135,2940,3
2023/05/16 16:42:39.878,1,82018DBB,No Relay,872,189,2940,6
2023/05/16 16:42:40.175,1,82019B41,No Relay,924,195,2940,6
2023/05/16 16:42:40.175,1,82019B41,No Relay,924,177,2940,3
2023/05/16 16:42:40.300,1,82019543,No Relay,928,210,2880,6
2023/05/16 16:42:40.300,1,82019543,No Relay,928,159,2880,3
2023/05/16 16:42:40.363,1,82019CFB,No Relay,911,174,2690,6
2023/05/16 16:42:40.363,1,82019CFB,No Relay,911,180,2690,3
2023/05/16 16:42:40.566,1,8201A0FF,No Relay,871,198,3050,6
2023/05/16 16:42:40.566,1,8201A0FF,No Relay,871,159,3050,3
2023/05/16 16:42:41.285,1,82019A5C,No Relay,852,180,3050,6
2023/05/16 16:42:41.300,1,82019A5C,No Relay,852,171,3050,3
2023/05/16 16:42:41.816,1,82019CF3,No Relay,836,180,2685,3
2023/05/16 16:42:41.816,1,82019CF3,No Relay,836,183,2685,6
2023/05/16 16:42:42.035,1,82019F0C,No Relay,859,162,3120,6
2023/05/16 16:42:42.035,1,82019F0C,No Relay,859,177,3120,3
2023/05/16 16:42:42.363,1,82019EBB,No Relay,847,216,2840,6
2023/05/16 16:42:42.363,1,82019EBB,No Relay,847,174,2840,3
2023/05/16 16:42:42.581,1,82018DBB,No Relay,873,132,2940,3
2023/05/16 16:42:42.816,1,8201A0FF,No Relay,872,195,3050,6
2023/05/16 16:42:42.910,1,82019B41,No Relay,925,177,2940,3
2023/05/16 16:42:43.019,1,82019543,No Relay,929,213,2880,6
2023/05/16 16:42:43.019,1,82019B41,No Relay,925,195,2940,6
2023/05/16 16:42:43.035,1,82019543,No Relay,929,162,2880,3
2023/05/16 16:42:43.130,1,82019CFB,No Relay,912,180,2690,3
2023/05/16 16:42:43.224,1,82019CFB,No Relay,912,174,2690,6
2023/05/16 16:42:43.927,1,82019A5C,No Relay,853,171,3050,3
2023/05/16 16:42:43.927,1,82019A5C,No Relay,853,186,3050,6
2023/05/16 16:42:44.458,1,82019CF3,No Relay,837,186,2690,6
2023/05/16 16:42:44.458,1,82019CF3,No Relay,837,183,2690,3
2023/05/16 16:42:44.646,1,82019F0C,No Relay,860,159,3120,6
2023/05/16 16:42:44.661,1,82019F0C,No Relay,860,171,3120,3
2023/05/16 16:42:44.880,1,82019C9E,No Relay,873,132,2980,3
2023/05/16 16:42:44.896,1,82019C9E,No Relay,873,183,2980,6
2023/05/16 16:42:45.130,1,82019EBB,No Relay,848,216,2850,6
2023/05/16 16:42:45.145,1,82019EBB,No Relay,848,174,2850,3
2023/05/16 16:42:45.302,1,82018DBB,No Relay,874,132,2940,3
2023/05/16 16:42:45.521,1,82019CFB,No Relay,913,177,2685,3
2023/05/16 16:42:45.521,1,82019CFB,No Relay,913,174,2685,6
2023/05/16 16:42:45.724,1,82019543,No Relay,930,213,2880,6
2023/05/16 16:42:45.724,1,82019B41,No Relay,926,177,2940,3
2023/05/16 16:42:45.724,1,82019543,No Relay,930,162,2880,3
2023/05/16 16:42:46.271,1,82019A5C,No Relay,854,186,3050,6
2023/05/16 16:42:46.271,1,82019A5C,No Relay,854,171,3050,3
2023/05/16 16:42:46.989,1,82019CF3,No Relay,838,186,2690,6
2023/05/16 16:42:46.989,1,82019CF3,No Relay,838,180,2690,3
2023/05/16 16:42:47.193,1,82019F0C,No Relay,861,171,3120,3
2023/05/16 16:42:47.193,1,82019F0C,No Relay,861,156,3120,6
2023/05/16 16:42:47.521,1,82019C9E,No Relay,874,183,2970,6
2023/05/16 16:42:47.599,1,82019EBB,No Relay,849,177,2830,3
2023/05/16 16:42:47.802,1,82018DBB,No Relay,875,189,2940,6
2023/05/16 16:42:48.114,1,82019B41,No Relay,927,195,2940,6
2023/05/16 16:42:48.130,1,82019B41,No Relay,927,177,2940,3
2023/05/16 16:42:48.318,1,82019CFB,No Relay,914,177,2680,6
2023/05/16 16:42:48.318,1,82019CFB,No Relay,914,180,2680,3
2023/05/16 16:42:48.505,1,8201A0FF,No Relay,874,195,3050,6
2023/05/16 16:42:48.521,1,8201A0FF,No Relay,874,162,3050,3
2023/05/16 16:42:48.521,1,82019543,No Relay,931,213,2880,6
2023/05/16 16:42:48.755,1,82019A5C,No Relay,855,168,3050,3
2023/05/16 16:42:48.755,1,82019A5C,No Relay,855,189,3050,6
2023/05/16 16:42:49.474,1,82019CF3,No Relay,839,186,2690,6
2023/05/16 16:42:49.474,1,82019CF3,No Relay,839,180,2690,3
2023/05/16 16:42:49.661,1,82019F0C,No Relay,862,159,3120,6
2023/05/16 16:42:49.661,1,82019F0C,No Relay,862,174,3120,3
2023/05/16 16:42:50.052,1,82019EBB,No Relay,850,174,2840,3
2023/05/16 16:42:50.067,1,82019EBB,No Relay,850,216,2840,6
2023/05/16 16:42:50.349,1,82019C9E,No Relay,875,132,2970,3
2023/05/16 16:42:50.364,1,82019C9E,No Relay,875,183,2970,6
2023/05/16 16:42:50.583,1,8201A0FF,No Relay,875,195,3050,6
2023/05/16 16:42:50.583,1,8201A0FF,No Relay,875,162,3050,3
2023/05/16 16:42:50.771,1,82019CFB,No Relay,915,180,2690,3
2023/05/16 16:42:50.771,1,82019CFB,No Relay,915,177,2690,6
2023/05/16 16:42:51.036,1,82019543,No Relay,932,213,2880,6
2023/05/16 16:42:51.036,1,82019543,No Relay,932,162,2880,3
2023/05/16 16:42:51.443,1,82019A5C,No Relay,856,183,3050,6
2023/05/16 16:42:52.114,1,82019CF3,No Relay,840,180,2690,3
2023/05/16 16:42:52.146,1,82019CF3,No Relay,840,183,2690,6
2023/05/16 16:42:52.317,1,82019F0C,No Relay,863,159,3120,6
2023/05/16 16:42:52.317,1,82019F0C,No Relay,863,174,3120,3
2023/05/16 16:42:52.755,1,82019EBB,No Relay,851,171,2840,3
2023/05/16 16:42:52.771,1,82019EBB,No Relay,851,216,2840,6
2023/05/16 16:42:52.771,1,82019C9E,No Relay,876,132,2970,3
2023/05/16 16:42:52.974,1,82019C9E,No Relay,876,183,2970,6
2023/05/16 16:42:53.048,1,8201A0FF,No Relay,876,168,3050,3
2023/05/16 16:42:53.079,1,8201A0FF,No Relay,876,195,3050,6
2023/05/16 16:42:53.408,1,82019CFB,No Relay,916,180,2690,6
2023/05/16 16:42:53.438,1,82019CFB,No Relay,916,189,2690,3
2023/05/16 16:42:53.641,1,82019543,No Relay,933,213,2880,6
2023/05/16 16:42:53.656,1,82019543,No Relay,933,162,2880,3
2023/05/16 16:42:54.157,1,82019A5C,No Relay,857,168,3050,3
2023/05/16 16:42:54.703,1,82019CF3,No Relay,841,180,2690,3
2023/05/16 16:42:54.797,1,82019CF3,No Relay,841,183,2690,6
2023/05/16 16:42:54.922,1,82019F0C,No Relay,864,171,3120,3
2023/05/16 16:42:54.922,1,82019F0C,No Relay,864,168,3120,6
2023/05/16 16:42:55.282,1,82019EBB,No Relay,852,174,2850,3
2023/05/16 16:42:55.282,1,82019EBB,No Relay,852,216,2850,6
2023/05/16 16:42:55.641,1,82019C9E,No Relay,877,132,2970,3
2023/05/16 16:42:55.641,1,82019C9E,No Relay,877,183,2970,6
2023/05/16 16:42:55.813,1,8201A0FF,No Relay,877,162,3050,3
2023/05/16 16:42:55.828,1,8201A0FF,No Relay,877,195,3050,6
2023/05/16 16:42:56.094,1,82019CFB,No Relay,917,180,2675,3
2023/05/16 16:42:56.125,1,82019543,No Relay,934,162,2880,3
2023/05/16 16:42:56.125,1,82019543,No Relay,934,213,2880,6
2023/05/16 16:42:56.141,1,82019B41,No Relay,930,195,2940,6
2023/05/16 16:42:56.313,1,82019B41,No Relay,930,177,2940,3
2023/05/16 16:42:56.750,1,82019A5C,No Relay,858,183,3050,6
2023/05/16 16:42:57.375,1,82019F0C,No Relay,865,162,3120,6
2023/05/16 16:42:57.375,1,82019F0C,No Relay,865,174,3120,3
2023/05/16 16:42:57.594,1,82019CF3,No Relay,842,177,2680,3
2023/05/16 16:42:57.594,1,82019CF3,No Relay,842,186,2680,6
2023/05/16 16:42:57.828,1,82019EBB,No Relay,853,174,2830,3
2023/05/16 16:42:57.844,1,82019EBB,No Relay,853,216,2830,6
2023/05/16 16:42:58.203,1,82018DBB,No Relay,879,132,2950,3
2023/05/16 16:42:58.203,1,82018DBB,No Relay,879,192,2950,6
2023/05/16 16:42:58.469,1,82019CFB,No Relay,918,177,2690,6
2023/05/16 16:42:58.485,1,82019CFB,No Relay,918,180,2690,3
2023/05/16 16:42:58.672,1,82019B41,No Relay,931,195,2940,6
2023/05/16 16:42:58.672,1,82019B41,No Relay,931,177,2940,3
2023/05/16 16:42:59.031,1,82019543,No Relay,935,213,2880,6
2023/05/16 16:42:59.031,1,82019543,No Relay,935,162,2880,3
2023/05/16 16:42:59.188,1,82019A5C,No Relay,859,186,3050,6
2023/05/16 16:42:59.203,1,82019A5C,No Relay,859,171,3050,3
2023/05/16 16:42:59.985,1,82019CF3,No Relay,843,180,2690,3
2023/05/16 16:43:00.000,1,82019CF3,No Relay,843,183,2690,6
2023/05/16 16:43:00.188,1,82019F0C,No Relay,866,171,3120,3
2023/05/16 16:43:00.200,1,82019F0C,No Relay,866,168,3120,6
2023/05/16 16:43:00.559,1,82019C9E,No Relay,879,183,2980,6
2023/05/16 16:43:00.559,1,82019C9E,No Relay,879,135,2980,3
2023/05/16 16:43:00.669,1,82019EBB,No Relay,854,171,2830,3
2023/05/16 16:43:00.731,1,82019EBB,No Relay,854,216,2830,6
2023/05/16 16:43:01.028,1,82019CFB,No Relay,919,177,2690,6
2023/05/16 16:43:01.044,1,82019CFB,No Relay,919,180,2690,3
2023/05/16 16:43:01.153,1,82018DBB,No Relay,880,186,2940,6
2023/05/16 16:43:01.669,1,82019A5C,No Relay,860,168,3050,3
2023/05/16 16:43:01.684,1,82019A5C,No Relay,860,183,3050,6
2023/05/16 16:43:01.856,1,82019543,No Relay,936,168,2880,3
2023/05/16 16:43:01.872,1,82019543,No Relay,936,210,2880,6
2023/05/16 16:43:02.450,1,82019F0C,No Relay,867,156,3120,6
2023/05/16 16:43:02.465,1,82019F0C,No Relay,867,174,3120,3
2023/05/16 16:43:02.747,1,82019CF3,No Relay,844,183,2690,6
2023/05/16 16:43:02.747,1,82019CF3,No Relay,844,180,2690,3
2023/05/16 16:43:03.059,1,82019EBB,No Relay,855,216,2830,6
2023/05/16 16:43:03.075,1,82019EBB,No Relay,855,174,2830,3
2023/05/16 16:43:03.153,1,82019C9E,No Relay,880,183,2970,6
2023/05/16 16:43:03.169,1,82019C9E,No Relay,880,135,2970,3
2023/05/16 16:43:03.341,1,82019CFB,No Relay,920,177,2690,6
2023/05/16 16:43:03.356,1,82019CFB,No Relay,920,180,2690,3
2023/05/16 16:43:03.544,1,82018DBB,No Relay,881,132,2940,3
2023/05/16 16:43:04.090,1,82019B41,No Relay,933,198,2940,6
2023/05/16 16:43:04.090,1,82019B41,No Relay,933,174,2940,3
2023/05/16 16:43:04.231,1,82019543,No Relay,937,210,2880,6
2023/05/16 16:43:04.231,1,82019543,No Relay,937,168,2880,3
2023/05/16 16:43:04.434,1,82019A5C,No Relay,861,171,3050,3
2023/05/16 16:43:04.447,1,82019A5C,No Relay,861,183,3050,6
2023/05/16 16:43:04.901,1,82019F0C,No Relay,868,171,3120,3
2023/05/16 16:43:04.901,1,82019F0C,No Relay,868,159,3120,6
2023/05/16 16:43:05.463,1,82019CF3,No Relay,845,183,2690,6
2023/05/16 16:43:05.479,1,82019CF3,No Relay,845,180,2690,3
2023/05/16 16:43:05.854,1,82019EBB,No Relay,856,174,2830,3
2023/05/16 16:43:05.869,1,82019EBB,No Relay,856,216,2830,6
2023/05/16 16:43:06.041,1,82019CFB,No Relay,921,180,2680,3
2023/05/16 16:43:06.150,1,8201A0FF,No Relay,881,195,3050,6
2023/05/16 16:43:06.244,1,8201A0FF,No Relay,881,162,3050,3
2023/05/16 16:43:06.338,1,82018DBB,No Relay,882,189,2940,6
2023/05/16 16:43:06.448,1,82018DBB,No Relay,882,132,2940,3
2023/05/16 16:43:06.651,1,82019543,No Relay,938,168,2880,3
2023/05/16 16:43:06.838,1,82019A5C,No Relay,862,171,3050,3
2023/05/16 16:43:06.854,1,82019A5C,No Relay,862,183,3050,6
2023/05/16 16:43:07.604,1,82019F0C,No Relay,869,153,3120,6
2023/05/16 16:43:08.354,1,82019CF3,No Relay,846,180,2690,3
2023/05/16 16:43:08.354,1,82019CF3,No Relay,846,186,2690,6
2023/05/16 16:43:08.557,1,82019EBB,No Relay,857,174,2840,3
2023/05/16 16:43:08.557,1,82019EBB,No Relay,857,216,2840,6
2023/05/16 16:43:08.619,1,82019CFB,No Relay,922,180,2690,3
2023/05/16 16:43:08.619,1,82019CFB,No Relay,922,174,2690,6
2023/05/16 16:43:08.822,1,82018DBB,No Relay,883,135,2940,3
2023/05/16 16:43:08.822,1,82018DBB,No Relay,883,189,2940,6
2023/05/16 16:43:09.010,1,8201A0FF,No Relay,882,162,3050,3
2023/05/16 16:43:09.010,1,8201A0FF,No Relay,882,195,3050,6
2023/05/16 16:43:09.479,1,82019543,No Relay,939,162,2880,3
2023/05/16 16:43:09.510,1,82019B41,No Relay,935,195,2940,6
2023/05/16 16:43:09.510,1,82019B41,No Relay,935,177,2940,3
2023/05/16 16:43:09.635,1,82019A5C,No Relay,863,183,3050,6
2023/05/16 16:43:10.369,1,82019F0C,No Relay,870,153,3120,6
2023/05/16 16:43:10.385,1,82019F0C,No Relay,870,174,3120,3
2023/05/16 16:43:10.900,1,82019EBB,No Relay,858,171,2830,3
2023/05/16 16:43:10.916,1,82019EBB,No Relay,858,216,2830,6
2023/05/16 16:43:10.963,1,82019C9E,No Relay,883,132,2980,3
2023/05/16 16:43:10.963,1,82019C9E,No Relay,883,183,2980,6
2023/05/16 16:43:11.119,1,82019CF3,No Relay,847,183,2690,6
2023/05/16 16:43:11.166,1,82019CF3,No Relay,847,177,2690,3
2023/05/16 16:43:11.166,1,82019CFB,No Relay,923,177,2690,6
2023/05/16 16:43:11.166,1,82019CFB,No Relay,923,177,2690,3
2023/05/16 16:43:11.822,1,8201A0FF,No Relay,883,195,3050,6
2023/05/16 16:43:11.822,1,8201A0FF,No Relay,883,162,3050,3
2023/05/16 16:43:12.010,1,82019B41,No Relay,936,174,2940,3
2023/05/16 16:43:12.025,1,82019A5C,No Relay,864,174,3050,3
2023/05/16 16:43:12.072,1,82019A5C,No Relay,864,186,3050,6
2023/05/16 16:43:12.276,1,82019543,No Relay,940,210,2880,6
2023/05/16 16:43:12.276,1,82019543,No Relay,940,165,2880,3
2023/05/16 16:43:13.088,1,82019F0C,No Relay,871,171,3120,3
2023/05/16 16:43:13.088,1,82019F0C,No Relay,871,156,3120,6
2023/05/16 16:43:13.291,1,82019EBB,No Relay,859,174,2830,3
2023/05/16 16:43:13.291,1,82019EBB,No Relay,859,216,2830,6
2023/05/16 16:43:13.666,1,82019C9E,No Relay,884,132,2970,3
2023/05/16 16:43:13.682,1,82019CF3,No Relay,848,180,2690,3
2023/05/16 16:43:13.822,1,82019C9E,No Relay,884,183,2970,6
2023/05/16 16:43:13.838,1,82019CF3,No Relay,848,183,2690,6
2023/05/16 16:43:13.885,1,82019CFB,No Relay,924,177,2690,6
2023/05/16 16:43:14.209,1,82018DBB,No Relay,885,186,2950,6
2023/05/16 16:43:14.225,1,82018DBB,No Relay,885,132,2950,3
2023/05/16 16:43:14.678,1,82019A5C,No Relay,865,186,3050,6
2023/05/16 16:43:14.678,1,82019B41,No Relay,937,195,2940,6
2023/05/16 16:43:14.709,1,82019B41,No Relay,937,177,2940,3
2023/05/16 16:43:14.709,1,82019A5C,No Relay,865,174,3050,3
2023/05/16 16:43:14.880,1,82019543,No Relay,941,210,2880,6
2023/05/16 16:43:14.896,1,82019543,No Relay,941,162,2880,3
2023/05/16 16:43:15.864,1,82019F0C,No Relay,872,177,3120,3
2023/05/16 16:43:16.083,1,82019EBB,No Relay,860,216,2830,6
2023/05/16 16:43:16.083,1,82019EBB,No Relay,860,174,2830,3
2023/05/16 16:43:16.286,1,82019CFB,No Relay,925,177,2690,6
2023/05/16 16:43:16.333,1,82019CFB,No Relay,925,177,2690,3
2023/05/16 16:43:16.380,1,82019CF3,No Relay,849,183,2690,6
2023/05/16 16:43:16.489,1,82019C9E,No Relay,885,183,2980,6
2023/05/16 16:43:16.505,1,82019CF3,No Relay,849,183,2690,3
2023/05/16 16:43:16.516,1,82019C9E,No Relay,885,132,2980,3
2023/05/16 16:43:17.048,1,82019A5C,No Relay,866,171,3050,3
2023/05/16 16:43:17.048,1,82019A5C,No Relay,866,186,3050,6
2023/05/16 16:43:17.063,1,8201A0FF,No Relay,885,168,3050,3
2023/05/16 16:43:17.391,1,82019B41,No Relay,938,183,2940,3
2023/05/16 16:43:17.516,1,82019543,No Relay,942,213,2880,6
2023/05/16 16:43:17.516,1,82019543,No Relay,942,162,2880,3
2023/05/16 16:43:18.423,1,82019F0C,No Relay,873,171,3120,3
2023/05/16 16:43:18.423,1,82019F0C,No Relay,873,156,3120,6
2023/05/16 16:43:18.954,1,82019C9E,No Relay,886,132,2970,3
2023/05/16 16:43:18.969,1,82019C9E,No Relay,886,183,2970,6
2023/05/16 16:43:19.157,1,82019CFB,No Relay,926,180,2675,3
2023/05/16 16:43:19.173,1,82019CFB,No Relay,926,177,2675,6
2023/05/16 16:43:19.469,1,82018DBB,No Relay,887,192,2940,6
2023/05/16 16:43:19.469,1,82018DBB,No Relay,887,132,2940,3
2023/05/16 16:43:19.766,1,82019A5C,No Relay,867,171,3050,3
2023/05/16 16:43:19.970,1,82019B41,No Relay,939,177,2940,3
2023/05/16 16:43:19.985,1,82019B41,No Relay,939,195,2940,6
2023/05/16 16:43:20.188,1,82019543,No Relay,943,168,2890,3
2023/05/16 16:43:20.688,1,82019F0C,No Relay,874,156,3120,6
2023/05/16 16:43:20.704,1,82019F0C,No Relay,874,174,3120,3
2023/05/16 16:43:21.298,1,82019CF3,No Relay,851,180,2690,3
2023/05/16 16:43:21.313,1,82019CF3,No Relay,851,183,2690,6
2023/05/16 16:43:21.626,1,82019EBB,No Relay,862,174,2840,3
2023/05/16 16:43:21.626,1,82019EBB,No Relay,862,216,2840,6
2023/05/16 16:43:21.688,1,82019CFB,No Relay,927,177,2690,6
2023/05/16 16:43:21.704,1,82019CFB,No Relay,927,177,2690,3
2023/05/16 16:43:22.282,1,8201A0FF,No Relay,887,162,3050,3
2023/05/16 16:43:22.282,1,8201A0FF,No Relay,887,195,3050,6
2023/05/16 16:43:22.345,1,82019A5C,No Relay,868,186,3050,6
2023/05/16 16:43:22.360,1,82019A5C,No Relay,868,171,3050,3
2023/05/16 16:43:23.441,1,82019F0C,No Relay,875,162,3120,6
2023/05/16 16:43:23.456,1,82019F0C,No Relay,875,171,3120,3
2023/05/16 16:43:23.847,1,82019EBB,No Relay,863,216,2830,6
2023/05/16 16:43:23.847,1,82019EBB,No Relay,863,174,2830,3
2023/05/16 16:43:24.113,1,82019CF3,No Relay,852,186,2690,6
2023/05/16 16:43:24.113,1,82019CF3,No Relay,852,180,2690,3
2023/05/16 16:43:24.519,1,82019CFB,No Relay,928,177,2690,6
2023/05/16 16:43:24.582,1,82019CFB,No Relay,928,180,2690,3
2023/05/16 16:43:24.718,1,82019C9E,No Relay,888,132,2980,3
2023/05/16 16:43:24.734,1,82019C9E,No Relay,888,183,2980,6
2023/05/16 16:43:24.922,1,8201A0FF,No Relay,888,195,3050,6
2023/05/16 16:43:24.937,1,8201A0FF,No Relay,888,162,3050,3
2023/05/16 16:43:25.078,1,82019A5C,No Relay,869,183,3050,6
2023/05/16 16:43:25.091,1,82019A5C,No Relay,869,171,3050,3
2023/05/16 16:43:25.123,1,82018DBB,No Relay,889,189,2940,6
2023/05/16 16:43:25.310,1,82019543,No Relay,945,168,2880,3
2023/05/16 16:43:25.326,1,82019543,No Relay,945,213,2880,6
2023/05/16 16:43:25.420,1,82019B41,No Relay,941,177,2940,3
2023/05/16 16:43:25.998,1,82019F0C,No Relay,876,174,3120,3
2023/05/16 16:43:26.513,1,82019CF3,No Relay,853,183,2690,6
2023/05/16 16:43:26.529,1,82019CF3,No Relay,853,180,2690,3
2023/05/16 16:43:26.717,1,82019EBB,No Relay,864,174,2840,3
2023/05/16 16:43:27.076,1,82019C9E,No Relay,889,183,2970,6
2023/05/16 16:43:27.076,1,82019C9E,No Relay,889,132,2970,3
2023/05/16 16:43:27.263,1,82019CFB,No Relay,929,180,2690,3
2023/05/16 16:43:27.279,1,82019CFB,No Relay,929,177,2690,6
2023/05/16 16:43:27.670,1,82018DBB,No Relay,890,132,2940,3
2023/05/16 16:43:27.685,1,82018DBB,No Relay,890,192,2940,6
2023/05/16 16:43:27.951,1,82019543,No Relay,946,213,2880,6
2023/05/16 16:43:27.951,1,82019543,No Relay,946,168,2880,3
2023/05/16 16:43:28.076,1,82019B41,No Relay,942,195,2940,6
2023/05/16 16:43:28.076,1,82019B41,No Relay,942,174,2940,3
2023/05/16 16:43:28.654,1,82019F0C,No Relay,877,168,3120,6
2023/05/16 16:43:28.670,1,82019F0C,No Relay,877,174,3120,3
2023/05/16 16:43:28.935,1,82019CF3,No Relay,854,183,2690,6
2023/05/16 16:43:28.935,1,82019CF3,No Relay,854,180,2690,3
2023/05/16 16:43:29.263,1,82019EBB,No Relay,865,216,2830,6
2023/05/16 16:43:29.279,1,82019EBB,No Relay,865,177,2830,3
2023/05/16 16:43:29.607,1,82019CFB,No Relay,930,174,2690,6
2023/05/16 16:43:29.607,1,82019CFB,No Relay,930,177,2690,3
2023/05/16 16:43:30.263,1,8201A0FF,No Relay,890,168,3050,3
2023/05/16 16:43:30.263,1,8201A0FF,No Relay,890,195,3050,6
2023/05/16 16:43:30.404,1,82019A5C,No Relay,871,180,3050,6
2023/05/16 16:43:30.404,1,82019A5C,No Relay,871,168,3050,3
2023/05/16 16:43:30.592,1,82019543,No Relay,947,159,2880,3
2023/05/16 16:43:30.607,1,82019543,No Relay,947,210,2880,6
2023/05/16 16:43:31.420,1,82019F0C,No Relay,878,174,3120,3
2023/05/16 16:43:31.670,1,82019CF3,No Relay,855,183,2690,6
2023/05/16 16:43:31.670,1,82019CF3,No Relay,855,180,2690,3
2023/05/16 16:43:32.076,1,82019EBB,No Relay,866,174,2830,3
2023/05/16 16:43:32.076,1,82019EBB,No Relay,866,216,2830,6
2023/05/16 16:43:32.092,1,82019CFB,No Relay,931,177,2690,3
2023/05/16 16:43:32.107,1,82019CFB,No Relay,931,174,2690,6
2023/05/16 16:43:32.795,1,8201A0FF,No Relay,891,162,3050,3
2023/05/16 16:43:32.888,1,82018DBB,No Relay,892,186,2940,6
2023/05/16 16:43:32.998,1,82018DBB,No Relay,892,111,2940,3
2023/05/16 16:43:33.076,1,82019B41,No Relay,944,198,2960,6
2023/05/16 16:43:33.170,1,82019A5C,No Relay,872,171,3050,3
2023/05/16 16:43:33.217,1,82019B41,No Relay,944,174,2960,3
2023/05/16 16:43:33.217,1,82019543,No Relay,948,210,2880,6
2023/05/16 16:43:33.342,1,82019543,No Relay,948,159,2880,3
2023/05/16 16:43:33.998,1,82019F0C,No Relay,879,150,3120,6
2023/05/16 16:43:34.013,1,82019F0C,No Relay,879,174,3120,3
2023/05/16 16:43:34.201,1,82019CF3,No Relay,856,180,2690,6
2023/05/16 16:43:34.201,1,82019CF3,No Relay,856,180,2690,3
2023/05/16 16:43:34.654,1,82019EBB,No Relay,867,216,2830,6
2023/05/16 16:43:34.920,1,82019CFB,No Relay,932,171,2690,6
2023/05/16 16:43:34.920,1,82019CFB,No Relay,932,177,2690,3
2023/05/16 16:43:35.123,1,82019C9E,No Relay,892,183,2980,6
2023/05/16 16:43:35.123,1,82019C9E,No Relay,892,114,2980,3
2023/05/16 16:43:35.326,1,82018DBB,No Relay,893,135,2940,3
2023/05/16 16:43:35.576,1,8201A0FF,No Relay,892,159,3050,3
2023/05/16 16:43:35.685,1,82019B41,No Relay,945,198,2940,6
2023/05/16 16:43:35.763,1,82019B41,No Relay,945,174,2940,3
2023/05/16 16:43:35.842,1,82019543,No Relay,949,210,2880,6
2023/05/16 16:43:35.982,1,82019A5C,No Relay,873,168,3050,3
2023/05/16 16:43:36.498,1,82019CF3,No Relay,857,183,2690,6
2023/05/16 16:43:36.513,1,82019CF3,No Relay,857,180,2690,3
2023/05/16 16:43:36.810,1,82019F0C,No Relay,880,171,3120,3
2023/05/16 16:43:36.810,1,82019F0C,No Relay,880,168,3120,6
2023/05/16 16:43:37.388,1,82019EBB,No Relay,868,216,2830,6
