time,pino,tagid
2022-10-08 12:44:42,1.0,82019D40
2022-10-08 12:44:42,1.0,82019C9E
2022-10-08 12:44:42,3.0,8201A32E
2022-10-08 12:44:42,3.0,820198D4
2022-10-08 12:44:42,5.0,82019B2F
2022-10-08 12:44:42,2.0,8201953A
2022-10-08 12:44:42,4.0,82019C41
2022-10-08 12:44:44,4.0,82019C41
2022-10-08 12:44:44,5.0,82018DBB
2022-10-08 12:44:44,5.0,82019B2F
2022-10-08 12:44:44,4.0,8201A1C7
2022-10-08 12:44:44,2.0,820198F4
2022-10-08 12:44:44,3.0,820198D4
2022-10-08 12:44:44,2.0,82019C2F
2022-10-08 12:44:44,3.0,82019A5C
2022-10-08 12:44:44,3.0,82019C24
2022-10-08 12:44:44,4.0,82019F2E
2022-10-08 12:44:44,1.0,820198C1
2022-10-08 12:44:44,1.0,82019C9E
2022-10-08 12:44:44,1.0,82019D40
2022-10-08 12:44:44,1.0,8201A30D
2022-10-08 12:44:44,3.0,8201A32E
2022-10-08 12:44:44,5.0,82019C19
2022-10-08 12:44:44,1.0,82019BEC
2022-10-08 12:44:44,2.0,82019E4E
2022-10-08 12:44:44,2.0,82019F0C
2022-10-08 12:44:44,4.0,82019EBB
2022-10-08 12:44:44,2.0,8201953A
2022-10-08 12:44:44,4.0,8201A0FF
2022-10-08 12:44:44,1.0,82019BF6
2022-10-08 12:44:44,4.0,82019B41
2022-10-08 12:44:44,1.0,8201A306
2022-10-08 12:44:46,2.0,8201953A
2022-10-08 12:44:46,4.0,82019C41
2022-10-08 12:44:46,5.0,82019B2F
2022-10-08 12:44:46,1.0,8201A306
2022-10-08 12:44:46,2.0,82019E4E
2022-10-08 12:44:46,4.0,82019EBB
2022-10-08 12:44:46,2.0,82019C2F
2022-10-08 12:44:46,2.0,82019F0C
2022-10-08 12:44:46,3.0,82019C24
2022-10-08 12:44:46,1.0,82019D40
2022-10-08 12:44:46,1.0,820198C1
2022-10-08 12:44:46,3.0,8201A30D
2022-10-08 12:44:46,4.0,82019F2E
2022-10-08 12:44:46,1.0,82019C9E
2022-10-08 12:44:46,3.0,82019A5C
2022-10-08 12:44:46,1.0,82019BEC
2022-10-08 12:44:46,4.0,8201A0FF
2022-10-08 12:44:46,1.0,82019BF6
2022-10-08 12:44:46,3.0,8201A32E
2022-10-08 12:44:46,4.0,8201A1C7
2022-10-08 12:44:46,5.0,82019C19
2022-10-08 12:44:46,3.0,820198D4
2022-10-08 12:44:46,4.0,82019B41
2022-10-08 12:44:46,2.0,820198F4
2022-10-08 12:44:46,5.0,82018DBB
2022-10-08 12:44:48,2.0,8201953A
2022-10-08 12:44:48,1.0,820198C1
2022-10-08 12:44:48,4.0,82019EBB
2022-10-08 12:44:48,1.0,82019C9E
2022-10-08 12:44:48,3.0,8201A32E
2022-10-08 12:44:48,4.0,82019B41
2022-10-08 12:44:48,2.0,8201A0FF
2022-10-08 12:44:48,5.0,82018DBB
2022-10-08 12:44:48,5.0,82019B2F
2022-10-08 12:44:48,1.0,8201A306
2022-10-08 12:44:48,3.0,8201A30D
2022-10-08 12:44:48,5.0,82019C19
2022-10-08 12:44:48,4.0,82019F2E
2022-10-08 12:44:48,5.0,820198F4
2022-10-08 12:44:48,1.0,82019BEC
2022-10-08 12:44:48,1.0,82019BF6
2022-10-08 12:44:48,4.0,8201A1C7
2022-10-08 12:44:48,3.0,82019A5C
2022-10-08 12:44:48,3.0,820198D4
2022-10-08 12:44:48,2.0,82019F0C
2022-10-08 12:44:48,2.0,82019E4E
2022-10-08 12:44:48,2.0,82019C2F
2022-10-08 12:44:48,4.0,82019C41
2022-10-08 12:44:48,1.0,82019D40
2022-10-08 12:44:48,3.0,82019C24
2022-10-08 12:44:50,3.0,8201A32E
2022-10-08 12:44:50,4.0,82019F2E
2022-10-08 12:44:50,4.0,82019B41
2022-10-08 12:44:50,1.0,82019BF6
2022-10-08 12:44:50,3.0,8201A30D
2022-10-08 12:44:50,1.0,82019C9E
2022-10-08 12:44:50,2.0,82019C2F
2022-10-08 12:44:50,5.0,82018DBB
2022-10-08 12:44:50,4.0,82019EBB
2022-10-08 12:44:50,1.0,820198C1
2022-10-08 12:44:50,2.0,8201A0FF
2022-10-08 12:44:50,2.0,8201953A
2022-10-08 12:44:50,2.0,82019F0C
2022-10-08 12:44:50,1.0,82019BEC
2022-10-08 12:44:50,2.0,82019E4E
2022-10-08 12:44:50,3.0,820198D4
2022-10-08 12:44:50,5.0,82019C19
2022-10-08 12:44:50,5.0,820198F4
2022-10-08 12:44:50,3.0,82019C24
2022-10-08 12:44:50,3.0,82019A5C
2022-10-08 12:44:50,5.0,82019B2F
2022-10-08 12:44:50,2.0,82019D40
2022-10-08 12:44:50,1.0,8201A306
2022-10-08 12:44:50,4.0,82019C41
2022-10-08 12:44:50,4.0,8201A1C7
2022-10-08 12:44:52,3.0,82019C24
2022-10-08 12:44:52,1.0,82019C9E
2022-10-08 12:44:52,3.0,82019A5C
2022-10-08 12:44:52,4.0,82018DBB
2022-10-08 12:44:52,4.0,8201A1C7
2022-10-08 12:44:52,2.0,8201953A
2022-10-08 12:44:52,3.0,8201A30D
2022-10-08 12:44:52,4.0,82019F2E
2022-10-08 12:44:52,2.0,82019D40
2022-10-08 12:44:52,5.0,82019C19
2022-10-08 12:44:52,4.0,82019EBB
2022-10-08 12:44:52,2.0,82019E4E
2022-10-08 12:44:52,3.0,8201A32E
2022-10-08 12:44:52,2.0,82019F0C
2022-10-08 12:44:52,4.0,82019C41
2022-10-08 12:44:52,4.0,82019B41
2022-10-08 12:44:52,2.0,8201A0FF
2022-10-08 12:44:52,3.0,820198D4
2022-10-08 12:44:52,1.0,8201A306
2022-10-08 12:44:52,1.0,82019BF6
2022-10-08 12:44:52,2.0,82019C2F
2022-10-08 12:44:52,5.0,820198F4
2022-10-08 12:44:52,1.0,820198C1
2022-10-08 12:44:52,1.0,82019BEC
2022-10-08 12:44:52,5.0,82019B2F
2022-10-08 12:44:54,3.0,820198D4
2022-10-08 12:44:54,2.0,82019F0C
2022-10-08 12:44:54,5.0,82019B2F
2022-10-08 12:44:54,1.0,82019BEC
2022-10-08 12:44:54,5.0,82019C19
2022-10-08 12:44:54,2.0,82019E4E
2022-10-08 12:44:54,1.0,8201A306
2022-10-08 12:44:54,4.0,8201A1C7
2022-10-08 12:44:54,3.0,8201A32E
2022-10-08 12:44:54,4.0,82019C41
2022-10-08 12:44:54,2.0,82019D40
2022-10-08 12:44:54,1.0,82019C9E
2022-10-08 12:44:54,5.0,82019EBB
2022-10-08 12:44:54,3.0,82019A5C
2022-10-08 12:44:54,4.0,82018DBB
2022-10-08 12:44:54,2.0,8201953A
2022-10-08 12:44:54,3.0,82019C24
2022-10-08 12:44:54,4.0,82019F2E
2022-10-08 12:44:54,3.0,8201A30D
2022-10-08 12:44:54,1.0,820198C1
2022-10-08 12:44:54,2.0,8201A0FF
2022-10-08 12:44:54,1.0,82019BF6
2022-10-08 12:44:54,4.0,82019B41
2022-10-08 12:44:54,5.0,820198F4
2022-10-08 12:44:54,2.0,82019C2F
2022-10-08 12:44:56,4.0,82019C41
2022-10-08 12:44:56,1.0,82019C9E
2022-10-08 12:44:56,2.0,82019C2F
2022-10-08 12:44:56,3.0,8201A32E
2022-10-08 12:44:56,4.0,82019F2E
2022-10-08 12:44:56,3.0,8201A30D
2022-10-08 12:44:56,4.0,82019B41
2022-10-08 12:44:56,2.0,82019D40
2022-10-08 12:44:56,2.0,8201953A
2022-10-08 12:44:56,5.0,82019C19
2022-10-08 12:44:56,3.0,82019C24
2022-10-08 12:44:56,2.0,82019E4E
2022-10-08 12:44:56,4.0,82018DBB
2022-10-08 12:44:56,2.0,820198C1
2022-10-08 12:44:56,5.0,82019B2F
2022-10-08 12:44:56,5.0,820198F4
2022-10-08 12:44:56,2.0,82019F0C
2022-10-08 12:44:56,1.0,82019BF6
2022-10-08 12:44:56,3.0,820198D4
2022-10-08 12:44:56,2.0,8201A0FF
2022-10-08 12:44:56,3.0,82019A5C
2022-10-08 12:44:56,1.0,8201A306
2022-10-08 12:44:56,5.0,82019EBB
2022-10-08 12:44:56,4.0,8201A1C7
2022-10-08 12:44:56,1.0,82019BEC
2022-10-08 12:44:58,1.0,82019BEC
2022-10-08 12:44:58,1.0,8201A306
2022-10-08 12:44:58,4.0,82019B41
2022-10-08 12:44:58,3.0,8201A32E
2022-10-08 12:44:58,2.0,8201953A
2022-10-08 12:44:58,2.0,82019E4E
2022-10-08 12:44:58,2.0,82019F0C
2022-10-08 12:44:58,5.0,82019EBB
2022-10-08 12:44:58,2.0,8201A0FF
2022-10-08 12:44:58,4.0,82018DBB
2022-10-08 12:44:58,2.0,820198C1
2022-10-08 12:44:58,2.0,82019C2F
2022-10-08 12:44:58,5.0,82019C19
2022-10-08 12:44:58,4.0,820198F4
2022-10-08 12:44:58,3.0,82019C24
2022-10-08 12:44:58,5.0,82019B2F
2022-10-08 12:44:58,3.0,82019A5C
2022-10-08 12:44:58,3.0,8201A30D
2022-10-08 12:44:58,4.0,82019F2E
2022-10-08 12:44:58,2.0,82019D40
2022-10-08 12:44:58,4.0,82019C41
2022-10-08 12:44:58,1.0,82019BF6
2022-10-08 12:44:58,3.0,820198D4
2022-10-08 12:44:58,2.0,8201A1C7
2022-10-08 12:44:58,1.0,82019C9E
2022-10-08 12:45:00,2.0,82019EBB
2022-10-08 12:45:00,4.0,820198F4
2022-10-08 12:45:00,1.0,82019BEC
2022-10-08 12:45:00,2.0,82019F0C
2022-10-08 12:45:00,2.0,82019D40
2022-10-08 12:45:00,5.0,82019C19
2022-10-08 12:45:00,1.0,82019C9E
2022-10-08 12:45:00,3.0,82019A5C
2022-10-08 12:45:00,3.0,820198D4
2022-10-08 12:45:00,3.0,8201A32E
2022-10-08 12:45:00,2.0,82019C2F
2022-10-08 12:45:00,3.0,8201A30D
2022-10-08 12:45:00,1.0,82019BF6
2022-10-08 12:45:00,2.0,8201953A
2022-10-08 12:45:00,2.0,820198C1
2022-10-08 12:45:00,4.0,82019F2E
2022-10-08 12:45:00,3.0,8201A0FF
2022-10-08 12:45:00,4.0,82019B41
2022-10-08 12:45:00,2.0,82019E4E
2022-10-08 12:45:00,4.0,82018DBB
2022-10-08 12:45:00,4.0,82019C41
2022-10-08 12:45:00,2.0,8201A1C7
2022-10-08 12:45:00,1.0,8201A306
2022-10-08 12:45:00,3.0,82019C24
2022-10-08 12:45:00,5.0,82019B2F
2022-10-08 12:45:02,2.0,8201A1C7
2022-10-08 12:45:02,3.0,82019A5C
2022-10-08 12:45:02,2.0,82019F0C
2022-10-08 12:45:02,3.0,8201A0FF
2022-10-08 12:45:02,3.0,820198D4
2022-10-08 12:45:02,4.0,82018DBB
2022-10-08 12:45:02,4.0,82019C41
2022-10-08 12:45:02,4.0,82019B41
2022-10-08 12:45:02,2.0,820198C1
2022-10-08 12:45:02,3.0,8201A30D
2022-10-08 12:45:02,5.0,82019B2F
2022-10-08 12:45:02,2.0,82019E4E
2022-10-08 12:45:02,2.0,82019C2F
2022-10-08 12:45:02,2.0,82019D40
2022-10-08 12:45:02,1.0,82019BEC
2022-10-08 12:45:02,2.0,82019EBB
2022-10-08 12:45:02,3.0,82019C24
2022-10-08 12:45:02,1.0,82019C9E
2022-10-08 12:45:02,1.0,8201A306
2022-10-08 12:45:02,5.0,82019C19
2022-10-08 12:45:02,4.0,82019F2E
2022-10-08 12:45:02,4.0,820198F4
2022-10-08 12:45:02,3.0,8201A32E
2022-10-08 12:45:02,1.0,82019BF6
2022-10-08 12:45:02,2.0,8201953A
2022-10-08 12:45:04,2.0,820198C1
2022-10-08 12:45:04,4.0,82019F2E
2022-10-08 12:45:04,3.0,8201A30D
2022-10-08 12:45:04,4.0,82019C41
2022-10-08 12:45:04,4.0,82019B41
2022-10-08 12:45:04,4.0,820198F4
2022-10-08 12:45:04,3.0,82019C24
2022-10-08 12:45:04,3.0,8201A306
2022-10-08 12:45:04,4.0,82018DBB
2022-10-08 12:45:04,3.0,820198D4
2022-10-08 12:45:04,1.0,82019BEC
2022-10-08 12:45:04,2.0,82019C2F
2022-10-08 12:45:04,2.0,82019E4E
2022-10-08 12:45:04,2.0,82019D40
2022-10-08 12:45:04,2.0,8201953A
2022-10-08 12:45:04,3.0,8201A32E
2022-10-08 12:45:04,2.0,82019EBB
2022-10-08 12:45:04,3.0,8201A0FF
2022-10-08 12:45:04,2.0,82019F0C
2022-10-08 12:45:04,1.0,82019C9E
2022-10-08 12:45:04,3.0,82019A5C
2022-10-08 12:45:04,5.0,82019B2F
2022-10-08 12:45:04,5.0,82019C19
2022-10-08 12:45:04,1.0,82019BF6
2022-10-08 12:45:04,2.0,8201A1C7
2022-10-08 12:45:06,2.0,8201953A
2022-10-08 12:45:06,2.0,820198F4
2022-10-08 12:45:06,4.0,82019F2E
2022-10-08 12:45:06,3.0,820198D4
2022-10-08 12:45:06,3.0,8201A32E
2022-10-08 12:45:06,4.0,82019B41
2022-10-08 12:45:06,3.0,82019C24
2022-10-08 12:45:06,1.0,82019C9E
2022-10-08 12:45:06,2.0,820198C1
2022-10-08 12:45:06,4.0,82019C41
2022-10-08 12:45:06,2.0,82019E4E
2022-10-08 12:45:06,1.0,82019BF6
2022-10-08 12:45:06,2.0,82019F0C
2022-10-08 12:45:06,3.0,82019A5C
2022-10-08 12:45:06,3.0,8201A30D
2022-10-08 12:45:06,3.0,8201A0FF
2022-10-08 12:45:06,5.0,82019C19
2022-10-08 12:45:06,2.0,82019EBB
2022-10-08 12:45:06,4.0,82018DBB
2022-10-08 12:45:06,2.0,8201A1C7
2022-10-08 12:45:06,1.0,82019BEC
2022-10-08 12:45:06,2.0,82019D40
2022-10-08 12:45:06,2.0,82019C2F
2022-10-08 12:45:06,3.0,8201A306
2022-10-08 12:45:06,5.0,82019B2F
2022-10-08 12:45:08,3.0,82019A5C
2022-10-08 12:45:08,2.0,820198F4
2022-10-08 12:45:08,3.0,8201A30D
2022-10-08 12:45:08,3.0,8201A0FF
2022-10-08 12:45:08,2.0,820198C1
2022-10-08 12:45:08,4.0,82019C41
2022-10-08 12:45:08,5.0,82019C19
2022-10-08 12:45:08,2.0,82019EBB
2022-10-08 12:45:08,3.0,8201A32E
2022-10-08 12:45:08,2.0,82019C2F
2022-10-08 12:45:08,4.0,82019B41
2022-10-08 12:45:08,2.0,8201953A
2022-10-08 12:45:08,2.0,8201A306
2022-10-08 12:45:08,3.0,82019C24
2022-10-08 12:45:08,2.0,82019D40
2022-10-08 12:45:08,5.0,82019F2E
2022-10-08 12:45:08,2.0,8201A1C7
2022-10-08 12:45:08,1.0,82019C9E
2022-10-08 12:45:08,4.0,82018DBB
2022-10-08 12:45:08,1.0,82019BF6
2022-10-08 12:45:08,1.0,82019BEC
2022-10-08 12:45:08,5.0,82019B2F
2022-10-08 12:45:08,2.0,82019F0C
2022-10-08 12:45:08,2.0,82019E4E
2022-10-08 12:45:08,3.0,820198D4
2022-10-08 12:45:10,4.0,82019C41
2022-10-08 12:45:10,3.0,82019C24
2022-10-08 12:45:10,2.0,82019C2F
2022-10-08 12:45:10,3.0,82019A5C
2022-10-08 12:45:10,2.0,82019EBB
2022-10-08 12:45:10,2.0,8201A1C7
2022-10-08 12:45:10,3.0,8201A0FF
2022-10-08 12:45:10,2.0,82019E4E
2022-10-08 12:45:10,5.0,82019C19
2022-10-08 12:45:10,2.0,820198F4
2022-10-08 12:45:10,5.0,82019B2F
2022-10-08 12:45:10,1.0,82019C9E
2022-10-08 12:45:10,2.0,8201A306
2022-10-08 12:45:10,1.0,82019BF6
2022-10-08 12:45:10,3.0,820198D4
2022-10-08 12:45:10,4.0,82018DBB
2022-10-08 12:45:10,2.0,8201953A
2022-10-08 12:45:10,1.0,82019BEC
2022-10-08 12:45:10,2.0,820198C1
2022-10-08 12:45:10,4.0,82019B41
2022-10-08 12:45:10,5.0,82019F2E
2022-10-08 12:45:10,4.0,82019D40
2022-10-08 12:45:10,3.0,8201A32E
2022-10-08 12:45:10,3.0,8201A30D
2022-10-08 12:45:12,1.0,82019BF6
2022-10-08 12:45:12,2.0,8201A1C7
2022-10-08 12:45:12,2.0,82019F2E
2022-10-08 12:45:12,3.0,82019A5C
2022-10-08 12:45:12,4.0,82019C41
2022-10-08 12:45:12,5.0,82019B2F
2022-10-08 12:45:12,3.0,8201A0FF
2022-10-08 12:45:12,2.0,820198F4
2022-10-08 12:45:12,3.0,820198D4
2022-10-08 12:45:12,4.0,82019B41
2022-10-08 12:45:12,2.0,8201A306
2022-10-08 12:45:12,1.0,82019BEC
2022-10-08 12:45:12,4.0,82019D40
2022-10-08 12:45:12,3.0,8201A30D
2022-10-08 12:45:12,2.0,820198C1
2022-10-08 12:45:12,3.0,8201A32E
2022-10-08 12:45:12,2.0,82019EBB
2022-10-08 12:45:12,2.0,82019E4E
2022-10-08 12:45:12,1.0,82019C9E
2022-10-08 12:45:12,2.0,82019C2F
2022-10-08 12:45:12,3.0,82019C24
2022-10-08 12:45:12,4.0,82018DBB
2022-10-08 12:45:12,5.0,82019C19
2022-10-08 12:45:12,4.0,8201953A
2022-10-08 12:45:14,3.0,820198D4
2022-10-08 12:45:14,2.0,82019E4E
2022-10-08 12:45:14,3.0,82019C24
2022-10-08 12:45:14,3.0,82019A5C
2022-10-08 12:45:14,2.0,82019EBB
2022-10-08 12:45:14,4.0,82019D40
2022-10-08 12:45:14,4.0,82019C19
2022-10-08 12:45:14,3.0,8201A30D
2022-10-08 12:45:14,3.0,8201A0FF
2022-10-08 12:45:14,3.0,8201A32E
2022-10-08 12:45:14,2.0,8201A306
2022-10-08 12:45:14,4.0,82019C41
2022-10-08 12:45:14,4.0,8201953A
2022-10-08 12:45:14,2.0,820198F4
2022-10-08 12:45:14,1.0,82019BF6
2022-10-08 12:45:14,1.0,82019C9E
2022-10-08 12:45:14,2.0,82019C2F
2022-10-08 12:45:14,1.0,82019BEC
2022-10-08 12:45:14,4.0,82018DBB
2022-10-08 12:45:14,2.0,820198C1
2022-10-08 12:45:14,2.0,8201A1C7
2022-10-08 12:45:14,4.0,82019B41
2022-10-08 12:45:14,5.0,82019B2F
2022-10-08 12:45:14,2.0,82019F2E
2022-10-08 12:45:16,2.0,8201A306
2022-10-08 12:45:16,2.0,820198C1
2022-10-08 12:45:16,2.0,82019EBB
2022-10-08 12:45:16,5.0,82019B2F
2022-10-08 12:45:16,4.0,82019C19
2022-10-08 12:45:16,4.0,8201953A
2022-10-08 12:45:16,3.0,820198D4
2022-10-08 12:45:16,2.0,820198F4
2022-10-08 12:45:16,1.0,82019BF6
2022-10-08 12:45:16,3.0,8201A0FF
2022-10-08 12:45:16,1.0,82019C9E
2022-10-08 12:45:16,4.0,82018DBB
2022-10-08 12:45:16,3.0,82019A5C
2022-10-08 12:45:16,2.0,82019F2E
2022-10-08 12:45:16,4.0,82019C41
2022-10-08 12:45:16,3.0,8201A30D
2022-10-08 12:45:16,1.0,82019BEC
2022-10-08 12:45:16,4.0,82019B41
2022-10-08 12:45:16,3.0,82019C24
2022-10-08 12:45:16,3.0,8201A32E
2022-10-08 12:45:16,4.0,82019D40
2022-10-08 12:45:16,2.0,82019E4E
2022-10-08 12:45:16,2.0,82019C2F
2022-10-08 12:45:16,2.0,8201A1C7
2022-10-08 12:45:18,4.0,82019B41
2022-10-08 12:45:18,4.0,82019C41
2022-10-08 12:45:18,2.0,8201A1C7
2022-10-08 12:45:18,2.0,820198C1
2022-10-08 12:45:18,4.0,82018DBB
2022-10-08 12:45:18,4.0,82019D40
2022-10-08 12:45:18,1.0,82019BF6
2022-10-08 12:45:18,2.0,820198F4
2022-10-08 12:45:18,2.0,82019F2E
2022-10-08 12:45:18,3.0,8201A0FF
2022-10-08 12:45:18,1.0,82019BEC
2022-10-08 12:45:18,1.0,82019C9E
2022-10-08 12:45:18,2.0,82019C2F
2022-10-08 12:45:18,2.0,82019E4E
2022-10-08 12:45:18,5.0,82019B2F
2022-10-08 12:45:18,4.0,82019C19
2022-10-08 12:45:18,2.0,82019EBB
2022-10-08 12:45:18,3.0,82019C24
2022-10-08 12:45:18,2.0,8201A306
2022-10-08 12:45:18,3.0,8201A32E
2022-10-08 12:45:18,3.0,8201A30D
2022-10-08 12:45:18,3.0,82019A5C
2022-10-08 12:45:18,3.0,820198D4
2022-10-08 12:45:18,4.0,8201953A
2022-10-08 12:45:20,3.0,8201A0FF
2022-10-08 12:45:20,3.0,8201A32E
2022-10-08 12:45:20,2.0,82019F2E
2022-10-08 12:45:20,2.0,820198F4
2022-10-08 12:45:20,4.0,8201953A
2022-10-08 12:45:20,4.0,82019B41
2022-10-08 12:45:20,1.0,82019BF6
2022-10-08 12:45:20,1.0,82019C9E
2022-10-08 12:45:20,3.0,8201A30D
2022-10-08 12:45:20,4.0,82019D40
2022-10-08 12:45:20,3.0,82019A5C
2022-10-08 12:45:20,3.0,820198D4
2022-10-08 12:45:20,4.0,82019C41
2022-10-08 12:45:20,5.0,82019B2F
2022-10-08 12:45:20,2.0,82019EBB
2022-10-08 12:45:20,2.0,82019E4E
2022-10-08 12:45:20,2.0,8201A1C7
2022-10-08 12:45:20,4.0,82019C19
2022-10-08 12:45:20,2.0,8201A306
2022-10-08 12:45:20,2.0,820198C1
2022-10-08 12:45:20,4.0,82018DBB
2022-10-08 12:45:20,2.0,82019C2F
2022-10-08 12:45:20,3.0,82019C24
2022-10-08 12:45:20,1.0,82019BEC
2022-10-08 12:45:22,2.0,8201A306
2022-10-08 12:45:22,2.0,820198F4
2022-10-08 12:45:22,2.0,82019C2F
2022-10-08 12:45:22,2.0,82019F2E
2022-10-08 12:45:22,1.0,82019C9E
2022-10-08 12:45:22,4.0,82019C41
2022-10-08 12:45:22,1.0,82019BEC
2022-10-08 12:45:22,2.0,82019E4E
2022-10-08 12:45:22,4.0,82019D40
2022-10-08 12:45:22,2.0,8201A1C7
2022-10-08 12:45:22,2.0,820198C1
2022-10-08 12:45:22,2.0,82019EBB
2022-10-08 12:45:22,3.0,82019C24
2022-10-08 12:45:22,3.0,82019A5C
2022-10-08 12:45:22,3.0,8201A30D
2022-10-08 12:45:22,1.0,82019BF6
2022-10-08 12:45:22,3.0,8201A32E
2022-10-08 12:45:22,4.0,8201953A
2022-10-08 12:45:22,4.0,82019C19
2022-10-08 12:45:22,3.0,8201A0FF
2022-10-08 12:45:22,3.0,820198D4
2022-10-08 12:45:22,4.0,82018DBB
2022-10-08 12:45:22,5.0,82019B2F
2022-10-08 12:45:22,4.0,82019B41
2022-10-08 12:45:24,1.0,82019BEC
2022-10-08 12:45:24,2.0,82019C2F
2022-10-08 12:45:24,3.0,8201A0FF
2022-10-08 12:45:24,4.0,82019C41
2022-10-08 12:45:24,3.0,82019C24
2022-10-08 12:45:24,2.0,8201953A
2022-10-08 12:45:24,4.0,82019C19
2022-10-08 12:45:24,4.0,82018DBB
2022-10-08 12:45:24,3.0,8201A32E
2022-10-08 12:45:24,4.0,82019D40
2022-10-08 12:45:24,2.0,8201A1C7
2022-10-08 12:45:24,3.0,8201A30D
2022-10-08 12:45:24,2.0,82019F2E
2022-10-08 12:45:24,2.0,820198F4
2022-10-08 12:45:24,1.0,82019BF6
2022-10-08 12:45:24,3.0,820198D4
2022-10-08 12:45:24,2.0,82019EBB
2022-10-08 12:45:24,2.0,8201A306
2022-10-08 12:45:24,5.0,82019B2F
2022-10-08 12:45:24,3.0,82019A5C
2022-10-08 12:45:24,4.0,82019B41
2022-10-08 12:45:24,1.0,82019C9E
2022-10-08 12:45:24,2.0,82019E4E
2022-10-08 12:45:24,2.0,820198C1
2022-10-08 12:45:26,2.0,82019E4E
2022-10-08 12:45:26,3.0,82019A5C
2022-10-08 12:45:26,3.0,8201A32E
2022-10-08 12:45:26,1.0,82019BF6
2022-10-08 12:45:26,2.0,820198C1
2022-10-08 12:45:26,2.0,82019F2E
2022-10-08 12:45:26,4.0,82018DBB
2022-10-08 12:45:26,3.0,8201A0FF
2022-10-08 12:45:26,1.0,82019BEC
2022-10-08 12:45:26,3.0,8201A30D
2022-10-08 12:45:26,3.0,8201953A
2022-10-08 12:45:26,1.0,82019C9E
2022-10-08 12:45:26,3.0,82019C24
2022-10-08 12:45:26,4.0,82019C19
2022-10-08 12:45:26,4.0,82019B41
2022-10-08 12:45:26,2.0,820198F4
2022-10-08 12:45:26,4.0,82019D40
2022-10-08 12:45:26,2.0,8201A1C7
2022-10-08 12:45:26,5.0,82019B2F
2022-10-08 12:45:26,2.0,8201A306
2022-10-08 12:45:26,3.0,820198D4
2022-10-08 12:45:26,4.0,82019C41
2022-10-08 12:45:26,4.0,82019EBB
2022-10-08 12:45:26,2.0,82019C2F
2022-10-08 12:45:28,4.0,82019D40
2022-10-08 12:45:28,3.0,8201A32E
2022-10-08 12:45:28,3.0,8201953A
2022-10-08 12:45:28,1.0,82019C9E
2022-10-08 12:45:28,4.0,82019C41
2022-10-08 12:45:28,3.0,82019C24
2022-10-08 12:45:28,4.0,82018DBB
2022-10-08 12:45:28,2.0,82019C19
2022-10-08 12:45:28,4.0,82019B41
2022-10-08 12:45:28,4.0,82019EBB
2022-10-08 12:45:28,1.0,82019BEC
2022-10-08 12:45:28,2.0,8201A1C7
2022-10-08 12:45:28,3.0,8201A30D
2022-10-08 12:45:28,2.0,820198C1
2022-10-08 12:45:28,3.0,82019A5C
2022-10-08 12:45:28,2.0,8201A306
2022-10-08 12:45:28,1.0,82019BF6
2022-10-08 12:45:28,2.0,82019C2F
2022-10-08 12:45:28,5.0,82019B2F
2022-10-08 12:45:28,3.0,820198D4
2022-10-08 12:45:28,2.0,820198F4
2022-10-08 12:45:28,2.0,82019F2E
2022-10-08 12:45:28,2.0,82019E4E
2022-10-08 12:45:28,3.0,8201A0FF
2022-10-08 12:45:30,5.0,82019B2F
2022-10-08 12:45:30,3.0,820198D4
2022-10-08 12:45:30,3.0,8201A32E
2022-10-08 12:45:30,2.0,8201A1C7
2022-10-08 12:45:30,3.0,8201953A
2022-10-08 12:45:30,2.0,8201A306
2022-10-08 12:45:30,1.0,82019BEC
2022-10-08 12:45:30,1.0,82019BF6
2022-10-08 12:45:30,1.0,82019C9E
2022-10-08 12:45:30,4.0,82019EBB
2022-10-08 12:45:30,3.0,82019C24
2022-10-08 12:45:30,2.0,82019E4E
2022-10-08 12:45:30,4.0,82018DBB
2022-10-08 12:45:30,2.0,82019C19
2022-10-08 12:45:30,3.0,8201A0FF
2022-10-08 12:45:30,4.0,82019C41
2022-10-08 12:45:30,3.0,82019A5C
2022-10-08 12:45:30,2.0,82019C2F
2022-10-08 12:45:30,4.0,82019D40
2022-10-08 12:45:30,2.0,820198C1
2022-10-08 12:45:30,2.0,82019F2E
2022-10-08 12:45:30,2.0,820198F4
2022-10-08 12:45:30,4.0,82019B41
2022-10-08 12:45:32,3.0,82019C24
2022-10-08 12:45:32,2.0,820198F4
2022-10-08 12:45:32,2.0,82019C2F
2022-10-08 12:45:32,3.0,8201953A
2022-10-08 12:45:32,2.0,82019C19
2022-10-08 12:45:32,4.0,82019C41
2022-10-08 12:45:32,4.0,82019B41
2022-10-08 12:45:32,3.0,8201A32E
2022-10-08 12:45:32,1.0,82019BF6
2022-10-08 12:45:32,1.0,82019C9E
2022-10-08 12:45:32,4.0,82019D40
2022-10-08 12:45:32,2.0,8201A306
2022-10-08 12:45:32,4.0,82019EBB
2022-10-08 12:45:32,4.0,8201A0FF
2022-10-08 12:45:32,5.0,820198C1
2022-10-08 12:45:32,2.0,82019F2E
2022-10-08 12:45:32,1.0,82019BEC
2022-10-08 12:45:32,4.0,82018DBB
2022-10-08 12:45:32,3.0,820198D4
2022-10-08 12:45:32,2.0,82019E4E
2022-10-08 12:45:32,2.0,8201A1C7
2022-10-08 12:45:32,5.0,82019B2F
