時間,論理ID,タグID,中継器ID,送信番号,電波強度,電源電圧,piNo
2022/10/08 11:21:58.013,1,82019EFE,No Relay,710,111,3140,3
2022/10/08 11:21:58.029,1,82019EFE,No Relay,710,63,3140,5
2022/10/08 11:21:58.263,1,820198E4,No Relay,716,84,3120,1
2022/10/08 11:21:58.385,1,820198E4,No Relay,716,75,3120,2
2022/10/08 11:21:58.396,1,820198E4,No Relay,716,87,3120,3
2022/10/08 11:21:58.412,1,820198E4,No Relay,716,75,3120,5
2022/10/08 11:21:59.792,1,8201A1C7,No Relay,55,102,3160,2
2022/10/08 11:21:59.794,1,82019EFE,No Relay,710,105,3140,4
2022/10/08 11:21:59.802,1,8201A1C7,No Relay,55,108,3160,3
2022/10/08 11:21:59.819,1,8201A1C7,No Relay,55,84,3160,5
2022/10/08 11:22:00.182,1,820198E4,No Relay,716,105,3120,4
2022/10/08 11:22:00.366,1,8201A32E,No Relay,38,123,3020,3
2022/10/08 11:22:00.380,1,8201A32E,No Relay,38,36,3020,5
2022/10/08 11:22:00.623,1,82019EFE,No Relay,711,93,3140,1
2022/10/08 11:22:00.749,1,82019EFE,No Relay,711,108,3140,3
2022/10/08 11:22:00.751,1,82019EFE,No Relay,711,117,3140,2
2022/10/08 11:22:00.757,1,820198E4,No Relay,717,87,3130,1
2022/10/08 11:22:00.905,1,820198E4,No Relay,717,84,3130,5
2022/10/08 11:22:01.590,1,8201A1C7,No Relay,55,99,3160,4
2022/10/08 11:22:02.140,1,8201A1C7,No Relay,56,87,3160,2
2022/10/08 11:22:02.151,1,8201A1C7,No Relay,56,120,3160,3
2022/10/08 11:22:02.154,1,8201A1C7,No Relay,56,75,3160,5
2022/10/08 11:22:02.530,1,82019EFE,No Relay,711,96,3140,4
2022/10/08 11:22:02.664,1,820198E4,No Relay,717,105,3130,4
2022/10/08 11:22:02.900,1,8201A32E,No Relay,39,54,3020,1
2022/10/08 11:22:03.022,1,8201A32E,No Relay,39,69,3020,2
2022/10/08 11:22:03.036,1,8201A32E,No Relay,39,111,3020,3
2022/10/08 11:22:03.049,1,8201A32E,No Relay,39,21,3020,5
2022/10/08 11:22:03.170,1,820198E4,No Relay,718,84,3120,1
2022/10/08 11:22:03.291,1,820198E4,No Relay,718,75,3120,2
2022/10/08 11:22:03.403,1,82019EFE,No Relay,712,99,3140,1
2022/10/08 11:22:03.517,1,82019EFE,No Relay,712,111,3140,2
2022/10/08 11:22:03.529,1,82019EFE,No Relay,712,111,3140,3
2022/10/08 11:22:03.542,1,82019EFE,No Relay,712,66,3140,5
2022/10/08 11:22:03.926,1,8201A1C7,No Relay,56,78,3160,4
2022/10/08 11:22:04.399,1,8201A1C7,No Relay,57,54,3160,1
2022/10/08 11:22:04.518,1,8201A1C7,No Relay,57,120,3160,3
2022/10/08 11:22:04.520,1,8201A1C7,No Relay,57,93,3160,2
2022/10/08 11:22:04.535,1,8201A1C7,No Relay,57,75,3160,5
2022/10/08 11:22:05.078,1,820198E4,No Relay,718,105,3120,4
2022/10/08 11:22:05.312,1,82019EFE,No Relay,712,99,3140,4
2022/10/08 11:22:05.600,1,820198E4,No Relay,719,84,3120,1
2022/10/08 11:22:05.618,1,8201A32E,No Relay,40,30,3020,1
2022/10/08 11:22:05.721,1,820198E4,No Relay,719,78,3120,2
2022/10/08 11:22:05.748,1,820198E4,No Relay,719,87,3120,5
2022/10/08 11:22:05.751,1,8201A32E,No Relay,40,36,3020,2
2022/10/08 11:22:05.754,1,8201A32E,No Relay,40,105,3020,3
2022/10/08 11:22:05.768,1,8201A32E,No Relay,40,12,3020,5
2022/10/08 11:22:06.298,1,82019EFE,No Relay,713,117,3130,2
2022/10/08 11:22:06.308,1,8201A1C7,No Relay,57,84,3160,4
2022/10/08 11:22:06.310,1,82019EFE,No Relay,713,120,3130,3
2022/10/08 11:22:06.323,1,82019EFE,No Relay,713,63,3130,5
2022/10/08 11:22:06.813,1,8201A1C7,No Relay,58,54,3160,1
2022/10/08 11:22:06.931,1,8201A1C7,No Relay,58,117,3160,3
2022/10/08 11:22:06.934,1,8201A1C7,No Relay,58,93,3160,2
2022/10/08 11:22:07.509,1,820198E4,No Relay,719,99,3120,4
2022/10/08 11:22:07.539,1,8201A32E,No Relay,40,24,3020,4
2022/10/08 11:22:08.096,1,82019EFE,No Relay,713,111,3130,4
2022/10/08 11:22:08.219,1,820198E4,No Relay,720,87,3120,1
2022/10/08 11:22:08.338,1,820198E4,No Relay,720,84,3120,3
2022/10/08 11:22:08.355,1,820198E4,No Relay,720,84,3120,5
2022/10/08 11:22:08.490,1,8201A32E,No Relay,41,84,3020,3
2022/10/08 11:22:08.723,1,8201A1C7,No Relay,58,99,3160,4
2022/10/08 11:22:08.918,1,82019EFE,No Relay,714,93,3140,1
2022/10/08 11:22:09.045,1,82019EFE,No Relay,714,117,3140,2
2022/10/08 11:22:09.045,1,82019EFE,No Relay,714,114,3140,3
2022/10/08 11:22:09.292,1,8201A1C7,No Relay,59,57,3170,1
2022/10/08 11:22:09.412,1,8201A1C7,No Relay,59,84,3170,2
2022/10/08 11:22:09.423,1,8201A1C7,No Relay,59,123,3170,3
2022/10/08 11:22:09.440,1,8201A1C7,No Relay,59,63,3170,5
2022/10/08 11:22:10.130,1,820198E4,No Relay,720,111,3120,4
2022/10/08 11:22:10.733,1,8201A32E,No Relay,42,66,3020,1
2022/10/08 11:22:10.857,1,8201A32E,No Relay,42,105,3020,3
2022/10/08 11:22:10.864,1,8201A32E,No Relay,42,63,3020,2
2022/10/08 11:22:11.135,1,820198E4,No Relay,721,93,3120,5
2022/10/08 11:22:11.880,1,8201A1C7,No Relay,60,63,3170,1
2022/10/08 11:22:12.001,1,8201A1C7,No Relay,60,78,3170,2
2022/10/08 11:22:12.012,1,8201A1C7,No Relay,60,126,3170,3
2022/10/08 11:22:12.029,1,8201A1C7,No Relay,60,90,3170,5
2022/10/08 11:22:13.309,1,8201A32E,No Relay,43,66,3020,2
2022/10/08 11:22:13.318,1,8201A32E,No Relay,43,120,3020,3
2022/10/08 11:22:13.398,1,820198E4,No Relay,722,81,3120,1
2022/10/08 11:22:13.529,1,820198E4,No Relay,722,78,3120,3
2022/10/08 11:22:13.533,1,820198E4,No Relay,722,87,3120,5
2022/10/08 11:22:13.793,1,8201A1C7,No Relay,60,105,3170,4
2022/10/08 11:22:14.557,1,8201A1C7,No Relay,61,90,3160,2
2022/10/08 11:22:14.568,1,8201A1C7,No Relay,61,132,3160,3
2022/10/08 11:22:14.572,1,8201A1C7,No Relay,61,93,3160,5
2022/10/08 11:22:15.105,1,8201A32E,No Relay,43,60,3020,4
2022/10/08 11:22:15.312,1,820198E4,No Relay,722,105,3120,4
2022/10/08 11:22:15.753,1,8201A32E,No Relay,44,27,3020,1
2022/10/08 11:22:15.880,1,8201A32E,No Relay,44,75,3020,2
2022/10/08 11:22:15.892,1,8201A32E,No Relay,44,120,3020,3
2022/10/08 11:22:15.899,1,8201A32E,No Relay,44,30,3020,5
2022/10/08 11:22:16.084,1,820198E4,No Relay,723,90,3120,1
2022/10/08 11:22:16.204,1,820198E4,No Relay,723,84,3120,2
2022/10/08 11:22:16.232,1,820198E4,No Relay,723,87,3120,5
2022/10/08 11:22:16.351,1,8201A1C7,No Relay,61,102,3160,4
2022/10/08 11:22:17.036,1,82019EFE,No Relay,717,96,3140,1
2022/10/08 11:22:17.161,1,82019EFE,No Relay,717,111,3140,2
2022/10/08 11:22:17.165,1,82019EFE,No Relay,717,114,3140,3
2022/10/08 11:22:17.173,1,82019EFE,No Relay,717,57,3140,5
2022/10/08 11:22:17.348,1,8201A1C7,No Relay,62,132,3160,3
2022/10/08 11:22:17.666,1,8201A32E,No Relay,44,48,3020,4
2022/10/08 11:22:17.999,1,820198E4,No Relay,723,105,3120,4
2022/10/08 11:22:18.227,1,8201A32E,No Relay,45,117,3020,3
2022/10/08 11:22:18.784,1,820198E4,No Relay,724,78,3130,1
2022/10/08 11:22:18.900,1,820198E4,No Relay,724,93,3130,3
2022/10/08 11:22:18.903,1,820198E4,No Relay,724,87,3130,2
2022/10/08 11:22:18.919,1,820198E4,No Relay,724,84,3130,5
2022/10/08 11:22:18.946,1,82019EFE,No Relay,717,96,3140,4
2022/10/08 11:22:19.120,1,8201A1C7,No Relay,62,90,3160,4
2022/10/08 11:22:19.720,1,82019EFE,No Relay,718,114,3130,2
2022/10/08 11:22:19.724,1,82019EFE,No Relay,718,111,3130,3
2022/10/08 11:22:19.745,1,82019EFE,No Relay,718,66,3130,5
2022/10/08 11:22:19.982,1,8201A1C7,No Relay,63,54,3160,1
2022/10/08 11:22:20.687,1,820198E4,No Relay,724,105,3130,4
2022/10/08 11:22:20.852,1,8201A32E,No Relay,46,48,3020,1
2022/10/08 11:22:20.998,1,8201A32E,No Relay,46,24,3020,5
2022/10/08 11:22:21.470,1,820198E4,No Relay,725,90,3120,1
2022/10/08 11:22:21.517,1,82019EFE,No Relay,718,108,3130,4
2022/10/08 11:22:21.589,1,820198E4,No Relay,725,66,3120,2
2022/10/08 11:22:21.600,1,820198E4,No Relay,725,93,3120,3
2022/10/08 11:22:22.483,1,82019EFE,No Relay,719,120,3130,2
2022/10/08 11:22:22.488,1,82019EFE,No Relay,719,117,3130,3
2022/10/08 11:22:22.495,1,82019EFE,No Relay,719,69,3130,5
2022/10/08 11:22:22.547,1,8201A1C7,No Relay,64,96,3170,2
2022/10/08 11:22:22.558,1,8201A1C7,No Relay,64,123,3170,3
2022/10/08 11:22:22.563,1,8201A1C7,No Relay,64,72,3170,5
2022/10/08 11:22:23.568,1,8201A32E,No Relay,47,57,3020,1
2022/10/08 11:22:23.695,1,8201A32E,No Relay,47,114,3020,3
2022/10/08 11:22:23.948,1,820198E4,No Relay,726,81,3120,1
2022/10/08 11:22:24.078,1,820198E4,No Relay,726,84,3120,3
2022/10/08 11:22:24.079,1,820198E4,No Relay,726,75,3120,2
2022/10/08 11:22:24.096,1,820198E4,No Relay,726,90,3120,5
2022/10/08 11:22:24.270,1,82019EFE,No Relay,719,99,3130,4
2022/10/08 11:22:24.333,1,8201A1C7,No Relay,64,99,3170,4
2022/10/08 11:22:25.204,1,82019EFE,No Relay,720,93,3140,1
2022/10/08 11:22:25.328,1,82019EFE,No Relay,720,120,3140,2
2022/10/08 11:22:25.334,1,82019EFE,No Relay,720,117,3140,3
2022/10/08 11:22:25.353,1,82019EFE,No Relay,720,57,3140,5
2022/10/08 11:22:25.357,1,8201A1C7,No Relay,65,123,3170,3
2022/10/08 11:22:25.471,1,8201A32E,No Relay,47,57,3020,4
2022/10/08 11:22:25.867,1,820198E4,No Relay,726,102,3120,4
2022/10/08 11:22:26.029,1,8201A32E,No Relay,48,126,3020,3
2022/10/08 11:22:26.033,1,8201A32E,No Relay,48,51,3020,5
2022/10/08 11:22:26.813,1,820198E4,No Relay,727,90,3120,5
2022/10/08 11:22:27.117,1,82019EFE,No Relay,720,108,3140,4
2022/10/08 11:22:27.147,1,8201A1C7,No Relay,65,96,3170,4
2022/10/08 11:22:27.935,1,82019EFE,No Relay,721,93,3130,1
2022/10/08 11:22:27.976,1,8201A1C7,No Relay,66,123,3170,3
2022/10/08 11:22:27.981,1,8201A1C7,No Relay,66,90,3170,5
2022/10/08 11:22:28.046,1,82019EFE,No Relay,721,117,3130,2
2022/10/08 11:22:28.053,1,82019EFE,No Relay,721,117,3130,3
2022/10/08 11:22:28.070,1,82019EFE,No Relay,721,54,3130,5
2022/10/08 11:22:28.348,1,8201A32E,No Relay,49,66,3020,1
2022/10/08 11:22:28.462,1,8201A32E,No Relay,49,114,3020,3
2022/10/08 11:22:28.479,1,8201A32E,No Relay,49,63,3020,5
2022/10/08 11:22:28.572,1,820198E4,No Relay,727,105,3120,4
2022/10/08 11:22:29.397,1,820198E4,No Relay,728,84,3120,1
2022/10/08 11:22:29.526,1,820198E4,No Relay,728,93,3120,3
2022/10/08 11:22:29.532,1,82019CFB,No Relay,1,75,3150,2
2022/10/08 11:22:29.537,1,82019CFB,No Relay,1,75,3150,3
2022/10/08 11:22:29.754,1,8201A1C7,No Relay,66,72,3170,4
2022/10/08 11:22:29.837,1,82019EFE,No Relay,721,105,3130,4
2022/10/08 11:22:30.253,1,8201A32E,No Relay,49,69,3020,4
2022/10/08 11:22:30.470,1,8201A1C7,No Relay,67,54,3160,1
2022/10/08 11:22:30.599,1,8201A1C7,No Relay,67,108,3160,3
2022/10/08 11:22:30.600,1,8201A1C7,No Relay,67,84,3160,2
2022/10/08 11:22:30.617,1,8201A1C7,No Relay,67,87,3160,5
2022/10/08 11:22:30.698,1,8201A32E,No Relay,50,63,3020,1
2022/10/08 11:22:30.750,1,82019EFE,No Relay,722,93,3130,1
2022/10/08 11:22:30.817,1,8201A32E,No Relay,50,93,3020,2
2022/10/08 11:22:30.827,1,8201A32E,No Relay,50,114,3020,3
2022/10/08 11:22:30.843,1,8201A32E,No Relay,50,60,3020,5
2022/10/08 11:22:30.874,1,82019EFE,No Relay,722,117,3130,2
2022/10/08 11:22:30.882,1,82019EFE,No Relay,722,111,3130,3
2022/10/08 11:22:30.898,1,82019EFE,No Relay,722,60,3130,5
2022/10/08 11:22:31.306,1,820198E4,No Relay,728,105,3120,4
2022/10/08 11:22:31.763,1,820198E4,No Relay,729,75,3120,1
2022/10/08 11:22:31.914,1,82019CFB,No Relay,2,66,3160,2
2022/10/08 11:22:31.920,1,82019CFB,No Relay,2,48,3160,3
2022/10/08 11:22:32.668,1,82019EFE,No Relay,722,105,3130,4
2022/10/08 11:22:33.128,1,8201A32E,No Relay,51,69,3020,1
2022/10/08 11:22:33.272,1,8201A32E,No Relay,51,48,3020,5
2022/10/08 11:22:33.382,1,8201A1C7,No Relay,68,75,3160,2
2022/10/08 11:22:33.399,1,8201A1C7,No Relay,68,75,3160,5
2022/10/08 11:22:33.401,1,82019EFE,No Relay,723,93,3140,1
2022/10/08 11:22:33.510,1,82019EFE,No Relay,723,117,3140,2
2022/10/08 11:22:33.520,1,82019EFE,No Relay,723,111,3140,3
2022/10/08 11:22:33.535,1,82019EFE,No Relay,723,51,3140,5
2022/10/08 11:22:34.497,1,820198E4,No Relay,730,84,3120,1
2022/10/08 11:22:34.627,1,820198E4,No Relay,730,75,3120,2
2022/10/08 11:22:34.645,1,820198E4,No Relay,730,87,3120,5
2022/10/08 11:22:35.175,1,8201A1C7,No Relay,68,90,3160,4
2022/10/08 11:22:35.307,1,82019EFE,No Relay,723,108,3140,4
2022/10/08 11:22:35.743,1,8201A1C7,No Relay,69,54,3160,1
2022/10/08 11:22:35.872,1,8201A1C7,No Relay,69,99,3160,3
2022/10/08 11:22:35.873,1,8201A1C7,No Relay,69,69,3160,2
2022/10/08 11:22:35.891,1,8201A1C7,No Relay,69,48,3160,5
2022/10/08 11:22:36.041,1,8201A32E,No Relay,52,111,3020,3
2022/10/08 11:22:36.068,1,8201A32E,No Relay,52,39,3020,5
2022/10/08 11:22:36.408,1,820198E4,No Relay,730,111,3120,4
2022/10/08 11:22:37.054,1,820198E4,No Relay,731,78,3130,1
2022/10/08 11:22:37.183,1,820198E4,No Relay,731,84,3130,3
2022/10/08 11:22:37.184,1,820198E4,No Relay,731,84,3130,2
2022/10/08 11:22:37.202,1,820198E4,No Relay,731,78,3130,5
2022/10/08 11:22:38.268,1,8201A1C7,No Relay,70,54,3160,1
2022/10/08 11:22:38.397,1,8201A1C7,No Relay,70,120,3160,3
2022/10/08 11:22:38.398,1,8201A1C7,No Relay,70,78,3160,2
2022/10/08 11:22:38.416,1,8201A1C7,No Relay,70,78,3160,5
2022/10/08 11:22:38.501,1,8201A32E,No Relay,53,57,3020,1
2022/10/08 11:22:38.564,1,82019EFE,No Relay,725,84,3140,1
2022/10/08 11:22:38.631,1,8201A32E,No Relay,53,132,3020,3
2022/10/08 11:22:38.643,1,8201A32E,No Relay,53,69,3020,5
2022/10/08 11:22:38.687,1,82019EFE,No Relay,725,120,3140,2
2022/10/08 11:22:38.711,1,82019EFE,No Relay,725,36,3140,5
2022/10/08 11:22:38.967,1,820198E4,No Relay,731,111,3130,4
2022/10/08 11:22:39.627,1,820198E4,No Relay,732,84,3120,1
2022/10/08 11:22:39.756,1,820198E4,No Relay,732,90,3120,3
2022/10/08 11:22:39.757,1,820198E4,No Relay,732,84,3120,2
2022/10/08 11:22:39.775,1,820198E4,No Relay,732,87,3120,5
2022/10/08 11:22:40.182,1,8201A1C7,No Relay,70,69,3160,4
2022/10/08 11:22:40.411,1,8201A32E,No Relay,53,84,3020,4
2022/10/08 11:22:40.794,1,8201A1C7,No Relay,71,123,3170,3
2022/10/08 11:22:40.795,1,8201A1C7,No Relay,71,90,3170,2
2022/10/08 11:22:40.814,1,8201A1C7,No Relay,71,72,3170,5
2022/10/08 11:22:40.913,1,8201A32E,No Relay,54,57,3020,1
2022/10/08 11:22:41.044,1,8201A32E,No Relay,54,132,3020,3
2022/10/08 11:22:41.056,1,8201A32E,No Relay,54,66,3020,5
2022/10/08 11:22:41.355,1,82019EFE,No Relay,726,114,3130,2
2022/10/08 11:22:41.368,1,82019EFE,No Relay,726,108,3130,3
2022/10/08 11:22:41.380,1,82019EFE,No Relay,726,63,3130,5
2022/10/08 11:22:41.541,1,820198E4,No Relay,732,108,3120,4
2022/10/08 11:22:41.999,1,82019CFB,No Relay,1,45,3170,1
2022/10/08 11:22:42.123,1,82019CFB,No Relay,1,87,3170,3
2022/10/08 11:22:42.127,1,82019CFB,No Relay,1,48,3170,2
2022/10/08 11:22:42.135,1,82019CFB,No Relay,1,66,3170,5
2022/10/08 11:22:42.425,1,820198E4,No Relay,733,84,3120,1
2022/10/08 11:22:42.553,1,820198E4,No Relay,733,75,3120,3
2022/10/08 11:22:42.554,1,820198E4,No Relay,733,78,3120,2
2022/10/08 11:22:42.580,1,8201A1C7,No Relay,71,78,3170,4
2022/10/08 11:22:43.146,1,82019EFE,No Relay,726,108,3130,4
2022/10/08 11:22:43.196,1,8201A1C7,No Relay,72,78,3160,5
2022/10/08 11:22:43.550,1,8201A32E,No Relay,55,57,3020,1
2022/10/08 11:22:43.668,1,8201A32E,No Relay,55,99,3020,3
2022/10/08 11:22:43.675,1,8201A32E,No Relay,55,84,3020,2
2022/10/08 11:22:43.914,1,82019CFB,No Relay,1,48,3170,4
2022/10/08 11:22:44.340,1,820198E4,No Relay,733,105,3120,4
2022/10/08 11:22:44.797,1,82019CFB,No Relay,2,75,3170,2
2022/10/08 11:22:44.808,1,82019CFB,No Relay,2,48,3170,3
2022/10/08 11:22:44.853,1,820198E4,No Relay,734,87,3120,1
2022/10/08 11:22:44.964,1,8201A1C7,No Relay,72,63,3160,4
2022/10/08 11:22:44.981,1,820198E4,No Relay,734,69,3120,3
2022/10/08 11:22:44.987,1,820198E4,No Relay,734,87,3120,5
2022/10/08 11:22:45.493,1,8201A1C7,No Relay,73,63,3170,1
2022/10/08 11:22:45.622,1,8201A1C7,No Relay,73,84,3170,2
2022/10/08 11:22:45.641,1,8201A1C7,No Relay,73,54,3170,5
2022/10/08 11:22:46.013,1,8201A32E,No Relay,56,51,3020,1
2022/10/08 11:22:46.137,1,8201A32E,No Relay,56,75,3020,2
2022/10/08 11:22:46.507,1,82019EFE,No Relay,728,87,3140,1
2022/10/08 11:22:46.629,1,82019EFE,No Relay,728,117,3140,2
2022/10/08 11:22:46.643,1,82019EFE,No Relay,728,111,3140,3
2022/10/08 11:22:46.653,1,82019EFE,No Relay,728,48,3140,5
2022/10/08 11:22:46.756,1,820198E4,No Relay,734,108,3120,4
2022/10/08 11:22:47.130,1,82019CFB,No Relay,3,63,3180,1
2022/10/08 11:22:47.258,1,82019CFB,No Relay,3,102,3180,2
2022/10/08 11:22:47.279,1,82019CFB,No Relay,3,57,3180,5
2022/10/08 11:22:47.363,1,820198E4,No Relay,735,84,3120,1
2022/10/08 11:22:47.410,1,8201A1C7,No Relay,73,48,3170,4
2022/10/08 11:22:47.491,1,820198E4,No Relay,735,63,3120,2
2022/10/08 11:22:47.491,1,820198E4,No Relay,735,84,3120,3
2022/10/08 11:22:47.510,1,820198E4,No Relay,735,84,3120,5
2022/10/08 11:22:47.859,1,8201A1C7,No Relay,74,39,3170,1
2022/10/08 11:22:47.986,1,8201A1C7,No Relay,74,111,3170,3
2022/10/08 11:22:47.987,1,8201A1C7,No Relay,74,102,3170,2
2022/10/08 11:22:48.006,1,8201A1C7,No Relay,74,63,3170,5
2022/10/08 11:22:48.425,1,82019EFE,No Relay,728,108,3140,4
2022/10/08 11:22:48.442,1,8201A32E,No Relay,57,60,3020,1
2022/10/08 11:22:48.561,1,8201A32E,No Relay,57,135,3020,3
2022/10/08 11:22:49.281,1,820198E4,No Relay,735,105,3120,4
2022/10/08 11:22:49.368,1,82019EFE,No Relay,729,93,3140,1
2022/10/08 11:22:49.505,1,82019EFE,No Relay,729,105,3140,3
2022/10/08 11:22:49.513,1,82019EFE,No Relay,729,42,3140,5
2022/10/08 11:22:49.888,1,820198E4,No Relay,736,81,3120,1
2022/10/08 11:22:49.971,1,82019CFB,No Relay,4,105,3170,3
2022/10/08 11:22:50.016,1,820198E4,No Relay,736,84,3120,3
2022/10/08 11:22:50.430,1,8201A1C7,No Relay,75,63,3160,1
2022/10/08 11:22:50.545,1,8201A1C7,No Relay,75,96,3160,2
2022/10/08 11:22:50.558,1,8201A1C7,No Relay,75,105,3160,3
2022/10/08 11:22:50.564,1,8201A1C7,No Relay,75,84,3160,5
2022/10/08 11:22:50.855,1,8201A32E,No Relay,58,54,3020,1
2022/10/08 11:22:50.976,1,8201A32E,No Relay,58,117,3020,3
2022/10/08 11:22:50.997,1,8201A32E,No Relay,58,54,3020,5
2022/10/08 11:22:51.288,1,82019EFE,No Relay,729,108,3140,4
2022/10/08 11:22:51.754,1,82019CFB,No Relay,4,51,3170,4
2022/10/08 11:22:51.844,1,82019EFE,No Relay,730,90,3130,1
2022/10/08 11:22:51.965,1,82019EFE,No Relay,730,120,3130,2
2022/10/08 11:22:51.968,1,82019EFE,No Relay,730,105,3130,3
2022/10/08 11:22:51.989,1,82019EFE,No Relay,730,57,3130,5
2022/10/08 11:22:52.318,1,820198E4,No Relay,737,81,3120,1
2022/10/08 11:22:52.336,1,8201A1C7,No Relay,75,87,3160,4
2022/10/08 11:22:52.445,1,820198E4,No Relay,737,75,3120,2
2022/10/08 11:22:52.465,1,820198E4,No Relay,737,90,3120,5
2022/10/08 11:22:52.759,1,8201A32E,No Relay,58,45,3020,4
2022/10/08 11:22:52.974,1,8201A1C7,No Relay,76,75,3170,2
2022/10/08 11:22:52.988,1,8201A1C7,No Relay,76,111,3170,3
2022/10/08 11:22:52.994,1,8201A1C7,No Relay,76,66,3170,5
2022/10/08 11:22:53.389,1,8201A32E,No Relay,59,84,3020,2
2022/10/08 11:22:53.390,1,8201A32E,No Relay,59,120,3020,3
2022/10/08 11:22:53.411,1,8201A32E,No Relay,59,21,3020,5
2022/10/08 11:22:53.753,1,82019EFE,No Relay,730,108,3130,4
2022/10/08 11:22:54.768,1,8201A1C7,No Relay,76,87,3170,4
2022/10/08 11:22:55.026,1,82019CFB,No Relay,6,99,3180,2
2022/10/08 11:22:55.046,1,82019CFB,No Relay,6,39,3180,5
2022/10/08 11:22:55.067,1,820198E4,No Relay,738,75,3120,3
2022/10/08 11:22:55.086,1,820198E4,No Relay,738,87,3120,5
2022/10/08 11:22:55.175,1,8201A32E,No Relay,59,39,3020,4
2022/10/08 11:22:55.483,1,8201A1C7,No Relay,77,57,3160,1
2022/10/08 11:22:55.610,1,8201A1C7,No Relay,77,120,3160,3
2022/10/08 11:22:55.611,1,8201A1C7,No Relay,77,78,3160,2
2022/10/08 11:22:56.083,1,8201A32E,No Relay,60,60,3020,1
2022/10/08 11:22:56.215,1,8201A32E,No Relay,60,96,3020,2
2022/10/08 11:22:56.218,1,8201A32E,No Relay,60,93,3020,3
2022/10/08 11:22:56.225,1,8201A32E,No Relay,60,63,3020,5
2022/10/08 11:22:56.823,1,82019CFB,No Relay,6,51,3180,4
2022/10/08 11:22:56.862,1,820198E4,No Relay,738,111,3120,4
2022/10/08 11:22:56.910,1,82019EFE,No Relay,732,93,3140,1
2022/10/08 11:22:57.035,1,82019EFE,No Relay,732,105,3140,3
2022/10/08 11:22:57.054,1,82019EFE,No Relay,732,33,3140,5
2022/10/08 11:22:57.405,1,8201A1C7,No Relay,77,93,3160,4
2022/10/08 11:22:57.583,1,82019CFB,No Relay,7,102,3180,2
2022/10/08 11:22:57.584,1,82019CFB,No Relay,7,78,3180,3
2022/10/08 11:22:57.672,1,820198E4,No Relay,739,87,3120,1
2022/10/08 11:22:57.800,1,820198E4,No Relay,739,78,3120,2
2022/10/08 11:22:57.820,1,820198E4,No Relay,739,84,3120,5
2022/10/08 11:22:57.879,1,8201A1C7,No Relay,78,54,3160,1
2022/10/08 11:22:58.004,1,8201A32E,No Relay,60,54,3020,4
2022/10/08 11:22:58.006,1,8201A1C7,No Relay,78,99,3160,2
2022/10/08 11:22:58.013,1,8201A1C7,No Relay,78,84,3160,5
2022/10/08 11:22:58.528,1,8201A32E,No Relay,61,48,3020,1
2022/10/08 11:22:58.644,1,8201A32E,No Relay,61,39,3020,2
2022/10/08 11:22:58.650,1,8201A32E,No Relay,61,111,3020,3
2022/10/08 11:22:58.669,1,8201A32E,No Relay,61,36,3020,5
2022/10/08 11:22:58.822,1,82019EFE,No Relay,732,105,3140,4
2022/10/08 11:22:59.369,1,82019CFB,No Relay,7,39,3180,4
2022/10/08 11:22:59.596,1,820198E4,No Relay,739,111,3120,4
2022/10/08 11:22:59.789,1,8201A1C7,No Relay,78,75,3160,4
2022/10/08 11:23:00.094,1,82019CFB,No Relay,8,39,3180,1
2022/10/08 11:23:00.219,1,82019CFB,No Relay,8,99,3180,2
2022/10/08 11:23:00.221,1,82019CFB,No Relay,8,90,3180,3
2022/10/08 11:23:00.228,1,820198E4,No Relay,740,84,3120,1
2022/10/08 11:23:00.239,1,82019CFB,No Relay,8,48,3180,5
2022/10/08 11:23:00.354,1,820198E4,No Relay,740,66,3120,3
2022/10/08 11:23:00.361,1,820198E4,No Relay,740,90,3120,5
2022/10/08 11:23:00.436,1,8201A32E,No Relay,61,63,3020,4
2022/10/08 11:23:00.613,1,8201A1C7,No Relay,79,96,3160,2
2022/10/08 11:23:00.626,1,8201A1C7,No Relay,79,84,3160,3
2022/10/08 11:23:00.633,1,8201A1C7,No Relay,79,84,3160,5
2022/10/08 11:23:00.847,1,8201A32E,No Relay,62,54,3020,1
2022/10/08 11:23:00.975,1,8201A32E,No Relay,62,105,3020,2
2022/10/08 11:23:02.007,1,82019CFB,No Relay,8,33,3180,4
2022/10/08 11:23:02.139,1,820198E4,No Relay,740,108,3120,4
2022/10/08 11:23:02.176,1,82019EFE,No Relay,734,120,3140,2
2022/10/08 11:23:02.183,1,82019EFE,No Relay,734,108,3140,3
2022/10/08 11:23:02.200,1,82019EFE,No Relay,734,69,3140,5
2022/10/08 11:23:02.397,1,8201A1C7,No Relay,79,93,3160,4
2022/10/08 11:23:03.061,1,820198E4,No Relay,741,87,3120,5
2022/10/08 11:23:03.211,1,8201A32E,No Relay,63,48,3020,1
2022/10/08 11:23:03.325,1,8201A32E,No Relay,63,81,3020,2
2022/10/08 11:23:03.334,1,8201A32E,No Relay,63,87,3020,3
2022/10/08 11:23:03.439,1,8201A1C7,No Relay,80,84,3170,3
2022/10/08 11:23:03.440,1,8201A1C7,No Relay,80,96,3170,2
2022/10/08 11:23:03.447,1,8201A1C7,No Relay,80,87,3170,5
2022/10/08 11:23:03.974,1,82019EFE,No Relay,734,108,3140,4
2022/10/08 11:23:04.827,1,820198E4,No Relay,741,108,3120,4
2022/10/08 11:23:05.046,1,82019EFE,No Relay,735,105,3140,3
